Wavelength	Counts
836.8896	258.59263
837.2106	268.5399
837.5315	258.59263
837.8523	263.85883
838.1731	273.80611
838.4938	255.66696
838.8145	251.57102
839.1351	280.24258
839.4557	255.66696
839.7762	269.71017
840.0967	269.12504
840.4171	262.10343
840.7375	264.44396
841.0578	293.11553
841.3781	245.13455
841.6983	247.47508
842.0185	250.98588
842.3386	263.2737
842.6586	265.61423
842.9786	231.09133
843.2986	242.79401
843.6185	262.68856
843.9383	228.16566
844.2581	246.30481
844.5779	277.90205
844.8976	262.10343
845.2172	277.90205
845.5368	270.2953
845.8563	253.32642
846.1758	266.7845
846.4953	241.62374
846.8147	225.23999
847.134	239.28321
847.4533	239.86834
847.7725	279.65745
848.0917	267.36963
848.4108	235.7724
848.7299	255.66696
849.0489	248.64535
849.3678	272.63584
849.6868	241.03861
850.0056	255.08182
850.3244	258.59263
850.6432	279.07231
850.9619	271.46557
851.2805	274.97638
851.5991	308.32901
851.9177	280.24258
852.2362	243.96428
852.5546	252.74129
852.873	247.47508
853.1914	243.96428
853.5097	261.5183
853.8279	221.72919
854.1461	269.12504
854.4642	257.42236
854.7823	292.53039
855.1003	259.76289
855.4183	256.83722
855.7362	260.34803
856.0541	263.2737
856.3719	253.91155
856.6897	253.32642
857.0074	272.63584
857.325	251.57102
857.6427	256.83722
857.9602	225.82513
858.2777	270.88044
858.5952	255.66696
858.9126	266.7845
859.2299	270.88044
859.5472	249.23048
859.8645	250.40075
860.1816	251.57102
860.4988	246.88995
860.8159	242.20888
861.1329	259.76289
861.4499	265.0291
861.7668	290.18986
862.0837	280.82771
862.4005	273.22097
862.7173	286.09392
863.034	256.25209
863.3507	276.14664
863.6673	243.96428
863.9839	252.74129
864.3004	267.95477
864.6168	297.21146
864.9332	256.25209
865.2496	281.99798
865.5659	291.36013
865.8821	247.47508
866.1983	266.19937
866.5145	267.95477
866.8306	239.86834
867.1466	265.61423
867.4626	273.80611
867.7785	276.14664
868.0944	294.87093
868.4102	260.34803
868.726	259.76289
869.0417	259.76289
869.3574	287.26419
869.673	250.98588
869.9886	298.96687
870.3041	267.95477
870.6195	276.14664
870.935	274.97638
871.2503	255.08182
871.5656	248.64535
871.8809	255.66696
872.1961	256.83722
872.5112	270.88044
872.8263	269.71017
873.1413	252.74129
873.4563	246.30481
873.7713	254.49669
874.0861	242.79401
874.401	276.14664
874.7157	290.77499
875.0305	230.5062
875.3451	249.23048
875.6597	252.15615
875.9743	256.25209
876.2888	259.17776
876.6033	302.47767
876.9177	267.36963
877.232	247.47508
877.5463	258.00749
877.8606	275.56151
878.1748	212.36705
878.4889	264.44396
878.803	231.67646
879.1171	253.91155
879.431	268.5399
879.745	255.08182
880.0589	274.97638
880.3727	238.11294
880.6865	286.09392
881.0002	287.84932
881.3138	269.71017
881.6275	239.86834
881.941	272.63584
882.2545	259.17776
882.568	255.08182
882.8814	253.91155
883.1947	256.25209
883.508	260.93316
883.8213	245.13455
884.1345	274.39124
884.4476	262.68856
884.7607	250.40075
885.0737	298.96687
885.3867	250.40075
885.6996	289.60472
886.0125	253.32642
886.3253	279.65745
886.6381	259.17776
886.9508	257.42236
887.2635	243.96428
887.5761	278.48718
887.8886	257.42236
888.2012	256.83722
888.5136	245.13455
888.826	269.12504
889.1383	282.58312
889.4506	234.60213
889.7629	272.05071
890.0751	254.49669
890.3872	279.65745
890.6993	260.34803
891.0113	277.31691
891.3233	285.50879
891.6352	241.03861
891.9471	280.82771
892.2589	283.16825
892.5706	277.31691
892.8823	276.73178
893.194	289.60472
893.5056	294.87093
893.8171	246.30481
894.1286	242.79401
894.4401	254.49669
894.7515	263.85883
895.0628	242.20888
895.3741	255.08182
895.6853	264.44396
895.9965	254.49669
896.3076	269.12504
896.6187	260.93316
896.9297	252.15615
897.2407	259.17776
897.5516	268.5399
897.8624	274.97638
898.1732	263.85883
898.484	238.69807
898.7947	253.91155
899.1053	234.017
899.4159	251.57102
899.7264	239.86834
900.0369	236.94267
900.3474	244.54941
900.6577	271.46557
900.9681	265.61423
901.2783	273.22097
901.5886	269.12504
901.8987	253.32642
902.2088	254.49669
902.5189	290.18986
902.8289	272.63584
903.1388	279.65745
903.4487	229.33593
903.7586	287.26419
904.0684	253.32642
904.3781	284.92365
904.6878	290.18986
904.9974	249.23048
905.307	263.2737
905.6165	248.06021
905.926	270.88044
906.2354	249.23048
906.5448	263.2737
906.8541	260.34803
907.1633	266.19937
907.4725	257.42236
907.7817	270.88044
908.0908	243.96428
908.3998	248.64535
908.7088	241.62374
909.0178	272.63584
909.3266	245.13455
909.6355	266.19937
909.9442	276.73178
910.253	258.59263
910.5616	267.95477
910.8702	262.10343
911.1788	267.95477
911.4873	319.44655
911.7958	246.30481
912.1042	276.14664
912.4125	235.7724
912.7208	265.61423
913.029	281.41285
913.3372	284.33852
913.6454	274.97638
913.9534	270.2953
914.2615	253.32642
914.5694	284.33852
914.8774	280.82771
915.1852	256.25209
915.493	266.19937
915.8008	268.5399
916.1085	290.18986
916.4161	255.66696
916.7237	265.0291
917.0313	253.91155
917.3388	255.66696
917.6462	245.13455
917.9536	274.39124
918.2609	261.5183
918.5682	262.10343
918.8754	264.44396
919.1826	250.98588
919.4897	277.31691
919.7967	280.24258
920.1037	258.00749
920.4107	273.22097
920.7176	293.70066
921.0244	241.03861
921.3312	271.46557
921.6379	256.83722
921.9446	257.42236
922.2513	269.71017
922.5578	274.39124
922.8644	277.90205
923.1708	238.69807
923.4772	258.00749
923.7836	282.58312
924.0899	269.12504
924.3961	262.10343
924.7023	251.57102
925.0085	273.80611
925.3146	273.80611
925.6206	276.73178
925.9266	263.85883
926.2325	245.13455
926.5384	267.95477
926.8442	260.93316
927.15	266.7845
927.4557	258.00749
927.7613	276.73178
928.067	243.96428
928.3725	270.2953
928.678	267.36963
928.9834	280.24258
929.2888	279.65745
929.5942	271.46557
929.8994	259.17776
930.2047	239.86834
930.5098	267.36963
930.815	254.49669
931.12	264.44396
931.425	242.20888
931.73	248.06021
932.0349	248.06021
932.3397	258.00749
932.6445	250.98588
932.9493	238.11294
933.254	274.97638
933.5586	268.5399
933.8632	267.36963
934.1677	285.50879
934.4722	237.5278
934.7766	257.42236
935.0809	267.36963
935.3852	292.53039
935.6895	263.2737
935.9937	300.13713
936.2978	257.42236
936.6019	235.7724
936.906	234.017
937.2099	279.65745
937.5139	260.34803
937.8177	263.85883
938.1216	279.65745
938.4253	225.82513
938.729	240.45347
939.0327	256.25209
939.3363	282.58312
939.6398	245.13455
939.9433	275.56151
940.2468	273.22097
940.5501	276.73178
940.8535	286.09392
941.1568	260.93316
941.46	257.42236
941.7631	270.88044
942.0663	223.48459
942.3693	241.03861
942.6723	248.06021
942.9753	245.13455
943.2782	256.25209
943.581	241.03861
943.8838	288.43446
944.1865	268.5399
944.4892	269.71017
944.7918	255.08182
945.0944	262.68856
945.3969	249.23048
945.6994	241.62374
946.0018	242.79401
946.3041	279.65745
946.6064	272.63584
946.9087	245.71968
947.2109	225.23999
947.513	279.07231
947.8151	265.61423
948.1171	267.95477
948.4191	254.49669
948.721	250.98588
949.0229	239.28321
949.3247	260.34803
949.6264	259.76289
949.9281	256.83722
950.2298	276.73178
950.5314	279.65745
950.8329	265.61423
951.1344	245.13455
951.4358	228.7508
951.7372	238.69807
952.0385	267.36963
952.3397	268.5399
952.641	284.92365
952.9421	207.68597
953.2432	276.73178
953.5442	252.74129
953.8452	249.81562
954.1462	249.81562
954.4471	265.61423
954.7479	262.68856
955.0486	256.83722
955.3494	268.5399
955.65	295.45606
955.9506	272.63584
956.2512	277.90205
956.5517	266.19937
956.8521	291.94526
957.1525	242.79401
957.4528	270.88044
957.7531	242.79401
958.0534	281.41285
958.3535	269.12504
958.6536	263.2737
958.9537	272.63584
959.2537	228.7508
959.5537	256.83722
959.8535	252.15615
960.1534	249.81562
960.4532	266.7845
960.7529	279.65745
961.0526	245.13455
961.3522	274.97638
961.6518	247.47508
961.9513	260.34803
962.2507	266.19937
962.5501	256.25209
962.8495	273.80611
963.1488	263.2737
963.448	244.54941
963.7472	240.45347
964.0463	243.37914
964.3454	279.07231
964.6444	259.17776
964.9434	252.15615
965.2423	284.92365
965.5412	291.36013
965.84	250.40075
966.1387	258.59263
966.4374	261.5183
966.736	265.61423
967.0346	300.72227
967.3331	266.7845
967.6316	258.59263
967.93	291.36013
968.2284	247.47508
968.5267	246.30481
968.8249	288.43446
969.1231	267.36963
969.4213	270.2953
969.7194	272.05071
970.0174	289.01959
970.3154	276.14664
970.6133	293.11553
970.9111	258.59263
971.2089	271.46557
971.5067	235.18727
971.8044	279.65745
972.102	258.59263
972.3996	230.5062
972.6972	245.71968
972.9947	249.23048
973.2921	253.91155
973.5894	274.97638
973.8868	272.05071
974.184	238.69807
974.4812	278.48718
974.7784	268.5399
975.0755	243.37914
975.3725	266.7845
975.6695	266.7845
975.9664	293.70066
976.2633	265.0291
976.5601	303.0628
976.8569	252.74129
977.1536	238.69807
977.4502	259.76289
977.7468	252.74129
978.0434	250.40075
978.3399	288.43446
978.6363	267.95477
978.9327	263.2737
979.229	297.7966
979.5253	255.66696
979.8215	256.83722
980.1176	235.18727
980.4137	242.79401
980.7098	271.46557
981.0058	257.42236
981.3017	279.07231
981.5976	299.552
981.8934	258.00749
982.1892	241.03861
982.4849	230.5062
982.7805	255.66696
983.0761	260.34803
983.3717	243.96428
983.6672	275.56151
983.9626	281.99798
984.258	260.93316
984.5533	238.11294
984.8486	266.19937
985.1438	259.76289
985.439	253.32642
985.7341	265.0291
986.0291	276.14664
986.3241	244.54941
986.619	252.74129
986.9139	259.17776
987.2087	320.03169
987.5035	260.34803
987.7982	248.06021
988.0929	281.41285
988.3875	238.69807
988.6821	275.56151
988.9765	280.82771
989.271	277.90205
989.5654	231.67646
989.8597	266.7845
990.154	269.12504
990.4482	270.88044
990.7423	256.83722
991.0365	255.08182
991.3305	241.62374
991.6245	256.83722
991.9184	248.64535
992.2123	235.18727
992.5061	279.65745
992.7999	266.19937
993.0936	263.2737
993.3873	275.56151
993.6809	260.34803
993.9745	272.05071
994.2679	239.28321
994.5614	260.34803
994.8548	280.82771
995.1481	286.09392
995.4414	269.71017
995.7346	265.0291
996.0277	235.7724
996.3208	252.15615
996.6139	283.16825
996.9069	280.24258
997.1998	279.65745
997.4927	247.47508
997.7855	275.56151
998.0783	248.64535
998.371	252.74129
998.6637	291.36013
998.9563	263.85883
999.2488	271.46557
999.5413	251.57102
999.8338	267.36963
1000.1261	253.91155
1000.4185	276.73178
1000.7107	274.39124
1001.0029	267.95477
1001.2951	229.33593
1001.5872	303.0628
1001.8792	253.32642
1002.1712	284.92365
1002.4632	232.84673
1002.755	263.2737
1003.0469	279.65745
1003.3386	270.2953
1003.6303	280.24258
1003.922	255.08182
1004.2136	272.05071
1004.5051	269.71017
1004.7966	250.98588
1005.0881	269.12504
1005.3794	280.24258
1005.6708	281.99798
1005.962	253.91155
1006.2532	243.96428
1006.5444	246.88995
1006.8355	233.43187
1007.1265	269.71017
1007.4175	256.25209
1007.7084	259.76289
1007.9993	236.35754
1008.2901	260.34803
1008.5809	236.35754
1008.8716	230.5062
1009.1622	275.56151
1009.4528	264.44396
1009.7434	252.15615
1010.0338	246.88995
1010.3243	270.2953
1010.6146	282.58312
1010.9049	234.60213
1011.1952	260.34803
1011.4854	269.71017
1011.7755	259.17776
1012.0656	249.23048
1012.3557	268.5399
1012.6456	262.68856
1012.9355	239.86834
1013.2254	270.2953
1013.5152	252.15615
1013.805	215.87785
1014.0947	257.42236
1014.3843	291.36013
1014.6739	253.91155
1014.9634	273.80611
1015.2529	279.07231
1015.5423	235.18727
1015.8317	262.10343
1016.121	255.08182
1016.4102	245.13455
1016.6994	280.24258
1016.9885	233.43187
1017.2776	287.26419
1017.5666	258.00749
1017.8556	280.24258
1018.1445	239.86834
1018.4333	271.46557
1018.7221	269.71017
1019.0109	264.44396
1019.2996	232.2616
1019.5882	293.11553
1019.8768	265.0291
1020.1653	287.26419
1020.4537	262.10343
1020.7421	277.90205
1021.0305	270.2953
1021.3188	258.00749
1021.607	238.69807
1021.8952	267.95477
1022.1833	273.80611
1022.4714	287.84932
1022.7594	268.5399
1023.0473	259.17776
1023.3352	279.65745
1023.6231	238.11294
1023.9108	257.42236
1024.1986	224.65486
1024.4862	277.31691
1024.7738	272.63584
1025.0614	243.96428
1025.3489	246.30481
1025.6363	267.95477
1025.9237	239.28321
1026.2111	236.35754
1026.4983	242.20888
1026.7855	269.71017
1027.0727	266.19937
1027.3598	298.38173
1027.6469	268.5399
1027.9339	245.71968
1028.2208	261.5183
1028.5077	244.54941
1028.7945	293.11553
1029.0813	262.68856
1029.368	245.13455
1029.6546	284.92365
1029.9412	264.44396
1030.2278	238.11294
1030.5142	297.7966
1030.8007	266.19937
1031.087	255.08182
1031.3733	273.22097
1031.6596	262.10343
1031.9458	260.34803
1032.232	266.7845
1032.518	267.95477
1032.8041	267.95477
1033.09	267.95477
