Theoretical Spectrum of Semrock FF01-430/LP Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
 
Wavelength	Transmission
557.6	0.960658146822607
557.8	0.960950651675748
558	0.961230658013117
558.2	0.961496021633709
558.4	0.961744719044533
558.6	0.961974863067822
558.8	0.962184717259096
559	0.962372709043693
559.2	0.962537441482165
559.4	0.962677703564285
559.6	0.962792478944996
559.8	0.962880953050447
560	0.962942518498172
560.2	0.962976778490305
560.4	0.962983547957198
560.6	0.962962854836035
560.8	0.962914938847803
561	0.962840248227248
561.2	0.962739434780144
561.4	0.962613347331396
561.6	0.962463023642608
561.8	0.96228968089191
562	0.962094704820834
562.2	0.96187963754423
562.4	0.961646163958547
562.6	0.961396097877664
562.8	0.961131367236145
563	0.960853998538705
563.2	0.960566100773803
563.4	0.960269848936549
563.6	0.959967467303072
563.8	0.959661212594293
564	0.959353357162753
564.2	0.959046172327081
564.4	0.958741911972562
564.6	0.958442796563115
564.8	0.958150997640899
565	0.957868622915701
565.2	0.9575977020375
565.4	0.957340173133253
565.6	0.957097870180211
565.8	0.956872511278937
566	0.95666568788099
566.2	0.956478855131717
566.4	0.956313323391939
566.6	0.956170250062731
566.8	0.956050632853508
567	0.955955304306093
567.2	0.95588492745168
567.4	0.955839992605803
567.6	0.955820815301067
567.8	0.95582753535154
568	0.955860117038267
568.2	0.955918350416361
568.4	0.95600185386394
568.6	0.956110077678517
568.8	0.956242308535634
569	0.956397674909581
569.2	0.956575153414327
569.4	0.956773576126208
569.6	0.956991638762599
569.8	0.957227909668262
570	0.957480839570024
570.2	0.957748772089172
570.4	0.958029954946609
570.6	0.958322551469157
570.8	0.958624652809875
571	0.958934290678765
571.2	0.95924945044629
571.4	0.959568084538202
571.6	0.959888126037433
571.8	0.960207502405593
572	0.960524149234046
572.2	0.960836024092791
572.4	0.961141120512093
572.6	0.961437480703572
572.8	0.961723208274441
573	0.961996480676654
573.2	0.962255561137921
573.4	0.962498809988171
573.6	0.962724695298974
573.8	0.962931802757689
574	0.963118844703353
574.2	0.9632846681162
574.4	0.963428261552123
574.6	0.963548762079955
574.8	0.963645460603666
575	0.963717805882879
575.2	0.963765407412242
575.4	0.963788037143622
575.6	0.963785630046755
575.8	0.963758283511431
576	0.963706255593598
576.2	0.963629961976714
576.4	0.963529971205328
576.6	0.963406999737331
576.8	0.963261906149582
577	0.963095684340832
577.2	0.962909455894718
577.4	0.962704461672301
577.6	0.962482052708656
577.8	0.962243680491921
578	0.961990886706084
578.2	0.961725292983867
578.4	0.961448591351342
578.6	0.961162531638603
578.8	0.960868909329733
579	0.960569553711892
579.2	0.960266315986821
579.4	0.959961057426754
579.6	0.959655637653602
579.8	0.959351903116213
580	0.959051675836501
580.2	0.95875674217374
580.4	0.958468841408594
580.6	0.95818965676497
580.8	0.957920806260822
581	0.957663833772611
581.2	0.95742020067774
581.4	0.957191278108409
581.6	0.956978339845829
581.8	0.956782555878871
582	0.956604986646829
582.2	0.956446578006183
582.4	0.956308156935246
582.6	0.956190427790826
582.8	0.956093969370349
583	0.956019232730301
583.2	0.955966539729242
583.4	0.955936082290776
583.6	0.955927922378978
583.8	0.955941992676243
584	0.955978097951134
584.2	0.956035917083798
584.4	0.956115005633518
584.6	0.956214799097763
584.8	0.956334616886952
585	0.956473666903132
585.2	0.95663105069352
585.4	0.956805769150525
585.6	0.956996728728125
585.8	0.957202748141864
586	0.957422565517612
586.2	0.957654846067836
586.4	0.957898190419753
586.6	0.95815114259622
586.8	0.958412198417557
587	0.958679814244744
587.2	0.958952415916672
587.4	0.959228407833515
587.6	0.959506182136964
587.8	0.959784127936641
588	0.960060640531007
588.2	0.960334130508923
588.4	0.960603032626889
588.6	0.960865814907011
588.8	0.961120987392176
589	0.961367110568093
589.2	0.961602803464315
589.4	0.961826751393726
589.6	0.962037713252142
589.8	0.962234528348432
590	0.96241612273553
590.2	0.962581515002692
590.4	0.962729821546116
590.6	0.962860261203663
590.8	0.962972159204105
591	0.963064950444154
591.2	0.963138182075223
591.4	0.963191515386582
591.6	0.963224726976933
591.8	0.963237709211751
592	0.963230469969075
592.2	0.963203131639271
592.4	0.963155929226846
592.6	0.963089207950989
592.8	0.963003420309732
593	0.962899122521208
593.2	0.962776970384471
593.4	0.962637714594851
593.6	0.962482195552068
593.8	0.962311337702122
594	0.962126143456634
594.2	0.961927686858373
594.4	0.961717107215498
594.6	0.961495601737029
594.8	0.961264418081794
595	0.961024846829309
595.2	0.960778213814328
595.4	0.960525872374283
595.6	0.960269195558155
595.8	0.960009568343592
596	0.959748379907876
596.2	0.959487016015592
596.4	0.959226851584682
596.6	0.958969243311302
596.8	0.958715522541047
597	0.958466988411599
597.2	0.958224901276654
597.4	0.95799047643921
597.6	0.957764878220499
597.8	0.957549214387696
598	0.95734453096101
598.2	0.95715180740212
598.4	0.956971952191026
598.6	0.956805798931528
598.8	0.956654102850326
599	0.956517537721428
599.2	0.956396693239383
599.4	0.95629207284512
599.6	0.95620409200603
599.8	0.956133076950304
600	0.956079263853512
600.2	0.9560427983717
600.4	0.956023735486171
600.6	0.956022040452856
600.8	0.956037589863344
601	0.956070172999676
601.2	0.956119493592624
601.4	0.956185171971783
601.6	0.956266747594456
601.8	0.956363681939332
602	0.956475361749667
602.2	0.956601102539296
602.4	0.95674015220428
602.6	0.956891695316721
602.8	0.957054857677965
603	0.957228711081226
603.2	0.957412278312778
603.4	0.957604538368109
603.6	0.957804431860422
603.8	0.958010866599152
604	0.958222723293165
604.2	0.958438861336625
604.4	0.958658124613499
604.6	0.95887934754632
604.8	0.959101361117503
605	0.9593229988551
605.2	0.959543102782447
605.4	0.959760529301313
605.6	0.959974154977949
605.8	0.960182882201938
606	0.960385644687847
606.2	0.960581413015348
606.4	0.960769200320785
606.6	0.960948066303127
606.8	0.961117121504262
607	0.961275531546742
607.2	0.961422521064886
607.4	0.961557377309133
607.6	0.961679453404905
607.8	0.961788171249514
608	0.961883024032708
608.2	0.961963578253314
608.4	0.962029475337327
608.6	0.962080433729339
608.8	0.962116250002522
609	0.962136799366346
609.2	0.962142035743079
609.4	0.962131991416058
609.6	0.962106776255708
609.8	0.962066576531792
610	0.962011653323111
610.2	0.961942340170666
610.4	0.961859039395614
610.6	0.961762220126586
610.8	0.96165241563641
611	0.96153022007339
611.2	0.961396284918637
611.4	0.961251315191213
611.6	0.961096065425716
611.8	0.960931335448291
612	0.960757965976649
612.2	0.960576834417703
612.4	0.960388851326117
612.6	0.960194954705843
612.8	0.959996104748991
613	0.959793278847067
613.2	0.959587466581953
613.4	0.959379664723455
613.6	0.959170872259303
613.8	0.958962085482658
614	0.958754293161096
614.2	0.958548471561959
614.4	0.958345579138651
614.6	0.958146552901953
614.8	0.957952304444157
615	0.957763715889005
615.2	0.957581636034898
615.4	0.957406876705056
615.6	0.957240209316915
615.8	0.95708236168178
616	0.956934015044301
616.2	0.956795801445246
616.4	0.956668301444161
616.6	0.956552041611906
616.8	0.956447492501091
617	0.956355066974955
617.2	0.95627511881166
617.4	0.956207941585602
617.6	0.95615376782603
617.8	0.956112768452565
618	0.956085052485999
618.2	0.956070667028355
618.4	0.956069597521863
618.6	0.956081768306875
618.8	0.956107043406662
619	0.95614522755851
619.2	0.956196067491961
619.4	0.956259253446701
619.6	0.956334420922316
619.8	0.956421152651258
620	0.956518980785804
620.2	0.956627389738504
620.4	0.956745820107223
620.6	0.956873670081214
620.8	0.957010297930432
621	0.957155025104543
621.2	0.957307139476857
621.4	0.957465898719445
621.6	0.957630533795075
621.8	0.957800252551226
622	0.957974243400832
622.2	0.958151679116906
622.4	0.958331720772117
622.6	0.958513521456431
622.8	0.958696230088686
623	0.958878995274032
623.2	0.959060969148986
623.4	0.95924131119723
623.6	0.959419192019011
623.8	0.959593797037278
624	0.959764330123678
624.2	0.959930017101072
624.4	0.960090109088924
624.6	0.960243885892249
624.8	0.960390659182381
625	0.960529775489607
625.2	0.960660619022668
625.4	0.960782614301815
625.6	0.960895228593288
625.8	0.960997974133895
626	0.96109041013571
626.2	0.961172144545055
626.4	0.961242835558329
626.6	0.961302193017734
626.8	0.961349979482835
627	0.961386011025245
627.2	0.961410157768815
627.4	0.961422344172122
627.6	0.961422549053809
627.8	0.961410805362449
628	0.961387199694223
628.2	0.961351871527513
628.4	0.961305012093141
628.6	0.961246863187002
628.8	0.961177715769919
629	0.961097908331835
629.2	0.96100782505284
629.4	0.960907893772179
629.6	0.960798583777508
629.8	0.96068040342714
630	0.960553897618985
630.2	0.960419644734078
630.4	0.9602782527042
630.6	0.9601303572953
630.8	0.959976619485151
631	0.95981772236885
631.2	0.959654367999592
631.4	0.959487274180335
631.6	0.959317171221795
631.8	0.959144798682105
632	0.958970902103025
632.2	0.958796229737177
632.4	0.958621529260461
632.6	0.958447544646863
632.8	0.958275013057079
633	0.958104661771801
633.2	0.957937205201663
633.4	0.957773341984924
633.6	0.957613752183601
633.8	0.957459094587751
634	0.95731000413714
634.2	0.957167089474991
634.4	0.957030930645807
634.6	0.956902076892094
634.8	0.95678104461391
635	0.956668315488796
635.2	0.95656433474804
635.4	0.95646950961444
635.6	0.956384207904872
635.8	0.956308756800685
636	0.956243441788085
636.2	0.956188505766756
636.4	0.956144148327325
636.6	0.956110525224877
636.8	0.956087748014286
637	0.956075883853673
637.2	0.956074955479114
637.4	0.956084941348851
637.6	0.956105775955099
637.8	0.956137350300789
638	0.956179512538318
638.2	0.956232068763662
638.4	0.956294783950304
638.6	0.95636738304669
638.8	0.956449552227304
639	0.95654094028404
639.2	0.956641160153039
639.4	0.956749790571296
639.6	0.956866377856553
639.8	0.956990437803866
640	0.957121457691783
640.2	0.957258898661803
640.4	0.957402198752538
640.6	0.957550774401014
640.8	0.957704022529353
641	0.957861322965607
641.2	0.958022040924161
641.4	0.958185529536489
641.6	0.958351132423076
641.8	0.958518186296835
642	0.958686023588376
642.2	0.958853974987158
642.4	0.959021371796855
642.6	0.959187548874356
642.8	0.959351847369516
643	0.959513617333579
643.2	0.959672220284171
643.4	0.959827031724586
643.6	0.959977443602764
643.8	0.960122866699599
644	0.960262732936899
644.2	0.960396497666933
644.4	0.960523641969008
644.6	0.960643674371141
644.8	0.960756132645943
645	0.96086058556471
645.2	0.960956634522802
645.4	0.961043915029688
645.6	0.961122098057808
645.8	0.961190891244874
646	0.961250039945044
646.2	0.961299328117132
646.4	0.961338579073853
646.6	0.961367656145275
646.8	0.961386463111765
647	0.961394944454967
647.2	0.961393085442946
647.4	0.961380912050087
647.6	0.961358490713142
647.8	0.961325927925562
648	0.961283369672982
648.2	0.961231000692708
648.4	0.961169043522223
648.6	0.961097757514248
648.8	0.961017437700419
649	0.960928413505831
649.2	0.960831047337241
649.4	0.960725733052017
649.6	0.960612894315397
649.8	0.96049298285418
650	0.960366476615047
650.2	0.960233877901767
650.4	0.960095711588744
650.6	0.959952522881921
650.8	0.959804875106647
651	0.959653347502984
651.2	0.959498532979441
651.4	0.959341035834015
651.6	0.959181469451797
651.8	0.959020453989359
652	0.958858614054665
652.2	0.958696576181539
652.4	0.958534965904035
652.6	0.958374406137334
652.8	0.95821551517891
653	0.958058904536899
653.2	0.957905176802309
653.4	0.957754923571837
653.6	0.957608723427484
653.8	0.957467139979057
654	0.957330719975068
654.2	0.957199991715423
654.4	0.957075463920401
654.6	0.956957623234673
654.8	0.956846932373359
655	0.956743828608969
655.2	0.956648722357534
655.4	0.956561995867315
655.6	0.956484002013068
655.8	0.956415063198436
656	0.956355470368766
656.2	0.956305482026345
656.4	0.956265323271054
656.6	0.956235185720883
656.8	0.9562152271372
657	0.956205571017778
657.2	0.956206306299159
657.4	0.956217487168207
657.6	0.95623913298225
657.8	0.956271228297251
658	0.956313723003032
658.2	0.956366532499483
658.4	0.956429537704711
658.6	0.956502585456311
658.8	0.95658548911043
659	0.956678029218311
659.2	0.956779954306354
659.4	0.956890981757191
659.6	0.957010798788536
659.8	0.957139063525771
660	0.957275406164984
660.2	0.957419430333866
660.4	0.957570714863641
660.6	0.957728815064676
660.8	0.957893264084681
661	0.958063574406938
661.2	0.958239239409583
661.4	0.958419734981656
661.6	0.958604521191295
661.8	0.958793044001366
662	0.958984737027611
662.2	0.959179022943517
662.4	0.959375314101996
662.6	0.959573015538882
662.8	0.95977152730667
663	0.959970246446166
663.2	0.96016856896805
663.4	0.960365891837549
663.6	0.960561614955372
663.8	0.96075514312824
664	0.960945888021894
664.2	0.96113327039478
664.4	0.96131672285313
664.6	0.961495690669129
664.8	0.961669633222213
665	0.961838025708854
665.2	0.962000360798915
665.4	0.962156150232936
665.6	0.962304926354937
665.8	0.962446243575421
666	0.962579679759575
666.2	0.962704837447135
666.4	0.962821344868062
666.6	0.962928857453035
666.8	0.963027058994991
667	0.963115662609854
667.2	0.963194411595306
667.4	0.963263080184701
667.6	0.963321474193636
667.8	0.963369431557113
668	0.963406822755761
668.2	0.963433551128427
668.4	0.963449553080706
668.6	0.963454798198523
668.8	0.963449289228449
669	0.963433061939224
669.2	0.963406184872821
669.4	0.963368758986765
669.6	0.963320917188972
669.8	0.963262823767561
670	0.963194673718703
670.2	0.963116692110325
670.4	0.963029133578627
670.6	0.962932280899115
670.8	0.962826443808326
671	0.962711957890659
671.2	0.962589183389867
671.4	0.962458503950193
671.6	0.962320325292283
671.8	0.962175073829399
672	0.962023195229344
672.2	0.961865152997437
672.4	0.961701427173567
672.6	0.961532512581471
672.8	0.961358917153375
673	0.96118116029319
673.2	0.960999771219464
673.4	0.960815287293898
673.6	0.960628252341195
673.8	0.960439214965873
674	0.96024872687167
674.2	0.960057341140216
674.4	0.959865610425754
674.6	0.959674085462905
674.8	0.959483313504352
675	0.959293836738059
675.2	0.959106190736373
675.4	0.958920902941295
675.6	0.95873849118984
675.8	0.958559462283097
676	0.958384310602627
676.2	0.958213516875497
676.4	0.95804754716681
676.6	0.957886851315373
676.8	0.957731861651826
677	0.957582991882219
677.2	0.95744063603612
677.4	0.957305167481245
677.6	0.957176938006332
677.8	0.957056276973495
678	0.956943490540437
678.2	0.95683886083185
678.4	0.95674264501574
678.6	0.95665507526048
678.8	0.956576358407166
679	0.956506675570537
679.2	0.956446181810852
679.4	0.956395005876627
679.6	0.956353250018029
679.8	0.956320989870434
680	0.956298274407821
680.2	0.956285125983871
680.4	0.95628154036354
680.6	0.956287486625988
680.8	0.956302907348528
681	0.956327718908276
681.2	0.956361811852685
681.4	0.9564050513377
681.6	0.956457277631852
681.8	0.956518306684694
682	0.956587930757738
682.2	0.956665919229052
682.4	0.95675201977876
682.6	0.956845959013293
682.8	0.956947443210629
683	0.957056159201561
683.2	0.95717177529694
683.4	0.957293942258549
683.6	0.957422294311303
683.8	0.95755645019419
684	0.957696014247426
684.2	0.957840577372444
684.4	0.957989717661074
684.6	0.958143002000865
684.8	0.958299987459764
685	0.958460222544724
685.2	0.95862324848011
685.4	0.958788600502543
685.6	0.958955809168542
685.8	0.959124401671539
686	0.959293903164524
686.2	0.959463838174709
686.4	0.95963373219522
686.6	0.959803112723495
686.8	0.959971510464699
687	0.960138460612155
687.2	0.960303504114503
687.4	0.96046618892551
687.6	0.96062607121765
687.8	0.960782716574868
688	0.960935701156976
688.2	0.961084612801299
688.4	0.961229052036875
688.6	0.961368633242329
688.8	0.961502985692707
689	0.961631754529015
689.2	0.96175460167865
689.4	0.961871206723947
689.6	0.961981267716357
689.8	0.962084501933894
690	0.962180646579686
690.2	0.96226945933996
690.4	0.962350718702511
690.6	0.962424224674824
690.8	0.962489799302148
691	0.962547287044234
691.2	0.96259655508531
691.4	0.962637493576786
691.6	0.96267001581216
691.8	0.962694058334108
692	0.96270958097372
692.2	0.9627165668226
692.4	0.962715022143919
692.6	0.962704976218976
692.8	0.962686481121271
693	0.962659611425379
693.2	0.962624463853119
693.4	0.962581156858553
693.6	0.962529830153699
693.8	0.962470644176916
694	0.962403779506255
694.2	0.962329436289945
694.4	0.962247833813159
694.6	0.962159209626666
694.8	0.962063818693638
695	0.961961932550695
695.2	0.961853838428474
695.4	0.961739838335101
695.6	0.961620248105741
695.8	0.961495396421642
696	0.961365623802166
696.2	0.961231281334349
696.4	0.961092728852792
696.6	0.960950334513603
696.8	0.960804473976075
697	0.960655529353917
697.2	0.960503888156727
697.4	0.960349942229393
697.6	0.960194086692886
697.8	0.96003671888829
698	0.959878237326716
698.2	0.959719040917806
698.4	0.959559528747761
698.6	0.959400098232844
698.8	0.959241143811399
699	0.9590830559235
699.2	0.958926220012566
699.4	0.958771015551312
699.6	0.958617815094357
699.8	0.958466983359679
700	0.95831887634091
700.2	0.958173840374533
700.4	0.958032211107295
700.6	0.957894312988979
700.8	0.957760458621284
701	0.957630948062136
701.2	0.957506068169058
701.4	0.957386091982641
701.6	0.957271278151012
701.8	0.957161870396124
702	0.957058097022439
702.2	0.956960170415268
702.4	0.956868286504514
702.6	0.956782624616994
702.8	0.956703347225045
703	0.956630599677771
703.2	0.956564509975449
703.4	0.956505188586879
703.6	0.956452728309741
703.8	0.956407204173518
704	0.956368673384983
704.2	0.956337175347006
704.4	0.956312731709076
704.6	0.956295346216654
704.8	0.956285004775028
705	0.956281675605397
705.2	0.956285309442985
705.4	0.95629583977635
705.6	0.956313183126975
705.8	0.956337239368286
706	0.956367892083016
706.2	0.956405009004451
706.4	0.956448442640216
706.6	0.956498030685606
706.8	0.956553596479502
707	0.956614949523903
707.2	0.956681886027334
707.4	0.956754189478734
707.6	0.956831631248391
707.8	0.956913971213896
708	0.957000958409819
708.2	0.957092331662305
708.4	0.957187820158025
708.6	0.957287144248898
708.8	0.95739001622174
709	0.957496141050108
709.2	0.957605217160419
709.4	0.957716937210515
709.6	0.957830988878875
709.8	0.957947055662555
710	0.958064817682027
710.2	0.958183952524703
710.4	0.958304136157172
710.6	0.958425043637761
710.8	0.958546349902296
711	0.958667730581523
711.2	0.958788862813623
711.4	0.95890942604973
711.6	0.959029102850479
711.8	0.959147579671554
712	0.959264547636277
712.2	0.959379703406942
712.4	0.959492750246261
712.6	0.959603398354813
712.8	0.95971136543773
713	0.959816377367913
713.2	0.959918168826406
713.4	0.960016483918418
713.6	0.960111076763431
713.8	0.960201712058074
714	0.960288165610352
714.2	0.960370224766445
714.4	0.960447688692554
714.6	0.960520369126027
714.8	0.960588090880948
715	0.960650692230631
715.2	0.960708025253339
715.4	0.960759956140469
715.6	0.960806365466468
715.8	0.960847148419999
716	0.96088221499584
716.2	0.960911490156096
716.4	0.960934913944713
716.6	0.960952441489794
716.8	0.960964043021042
717	0.960969703863148
717.2	0.96096942439102
717.4	0.960963219947454
717.6	0.960951120722629
717.8	0.960933171596547
718	0.960909431945173
718.2	0.960879975415956
718.4	0.960844889683126
718.6	0.960804276143153
718.8	0.960758249580146
719	0.960706937803481
719.2	0.960650481255162
719.4	0.96058903258822
719.6	0.960522756217615
719.8	0.960451827845006
720	0.960376433958973
720.2	0.960296771147742
720.4	0.960213045065147
720.6	0.96012547036583
720.8	0.960034270287246
721	0.9599396760497
721.2	0.959841926241692
721.4	0.959741266192282
721.6	0.959637947332239
721.8	0.95953222654578
722	0.959424365514581
722.2	0.959314629991447
722.4	0.959203288934627
722.6	0.959090614025865
722.8	0.958976879072604
723	0.958862359348673
723.2	0.95874733093748
723.4	0.958632070079196
723.6	0.958516852523456
723.8	0.958401952889008
724	0.958287644031623
724.2	0.958174196561979
724.4	0.958061878642469
724.6	0.957950954937171
724.8	0.957841685865496
725	0.957734327013485
725.2	0.957629128561501
725.4	0.957526334729618
725.6	0.957426183241569
725.8	0.957328904808528
726	0.957234722633434
726.2	0.957143851803109
726.4	0.95705649847625
726.6	0.956972859935813
726.8	0.956893124342933
727	0.956817470370309
727.2	0.956746066858916
727.4	0.95667907249838
727.6	0.956616635532311
727.8	0.956558893487034
728	0.956505972924324
728.2	0.956457989259879
728.4	0.956415046655233
728.6	0.9563772376658
728.8	0.956344643042308
729	0.95631733160683
729.2	0.956295360155206
729.4	0.956278773385695
729.6	0.956267603853865
729.8	0.956261871953523
730	0.956261585923551
730.2	0.956266742167738
730.4	0.956277326171745
730.6	0.95629331171916
730.8	0.956314660711509
731	0.956341323300878
731.2	0.956373238046542
731.4	0.956410332095239
731.6	0.956452521384571
731.8	0.956499710868982
732	0.956551794767753
732.2	0.956608656842084
732.4	0.956670170713717
732.6	0.956736200161241
732.8	0.956806599442289
733	0.956881213640438
733.2	0.956959879029923
733.4	0.957042423457339
733.6	0.957128666739532
733.8	0.957218421076857
734	0.957311491480902
734.2	0.957407676251827
734.4	0.957506767548942
734.6	0.957608551761077
734.8	0.95771280994431
735	0.957819318302874
735.2	0.957927848678689
735.4	0.958038169048505
735.6	0.95815004402773
735.8	0.95826323537983
736	0.958377502530388
736.2	0.958492602998796
736.4	0.958608292658378
736.6	0.958724326516423
736.8	0.958840459332332
737	0.958956446150381
737.2	0.959072042830571
737.4	0.95918700657637
737.6	0.959301096458224
737.8	0.95941407393165
738	0.959525703348791
738.2	0.959635752555848
738.4	0.95974399365094
738.6	0.959850203157057
738.8	0.959954162391374
739	0.960055657916181
739.2	0.960154481977254
739.4	0.960250432928884
739.6	0.960343315644749
739.8	0.960432941913616
740	0.960519130819189
740.2	0.960601708662554
740.4	0.960680508019218
740.6	0.960755369451504
740.8	0.960826142274912
741	0.96089268485527
741.2	0.960954864884586
741.4	0.961012559634961
741.6	0.96106565619003
741.8	0.961114051653515
742	0.961157653334378
742.2	0.961196378947987
742.4	0.961230156812328
742.6	0.961258925734575
742.8	0.961282635041725
743	0.961301244643085
743.2	0.961314725070231
743.4	0.961323057494397
743.6	0.961326233721432
743.8	0.961324256164425
744	0.961317137794203
744.2	0.961304902121333
744.4	0.961287583350754
744.6	0.961265226257362
744.8	0.96123788601148
745	0.9612056280125
745.2	0.961168527700078
745.4	0.961126670343506
745.6	0.961080150809849
745.8	0.961029073311708
746	0.960973551135294
746.2	0.960913706170417
746.4	0.960849667982143
746.6	0.960781573889006
746.8	0.960709568801588
747	0.960633804890406
747.2	0.960554441241597
747.4	0.960471643501264
747.6	0.960385583509311
747.8	0.960296438923653
748	0.960204392835603
748.2	0.960109633616556
748.4	0.960012355278923
748.6	0.959912756415327
748.8	0.959811039532332
749	0.959707410606
749.2	0.959602078633258
749.4	0.959495255179693
749.6	0.959387153923611
749.8	0.959277990202716
750	0.959167980560442
750.2	0.959057342491455
750.4	0.958946294584087
750.6	0.958835055477956
750.8	0.958723843242708
751	0.958612874962897
751.2	0.958502366328167
751.4	0.958392531229438
751.6	0.958283581361748
751.8	0.958175725834468
752	0.958069170789418
752.2	0.957964119226349
752.4	0.957860771208455
752.6	0.95775932285611
752.8	0.957659965778363
753	0.957562886720565
753.2	0.957468267224334
753.4	0.957376283300415
753.6	0.957287105114976
753.8	0.95720089668979
754	0.957117815616771
754.2	0.957038012665342
754.4	0.956961631201374
754.6	0.956888807388622
754.8	0.956819670106389
755	0.956754340750454
755.2	0.956692933048957
755.4	0.956635552893284
755.6	0.956582298184216
755.8	0.956533258693341
756	0.95648851593986
756.2	0.956448143134454
756.4	0.956412205200835
756.6	0.956380758470824
756.8	0.956353850558632
757	0.956331520313459
757.2	0.956313797788762
757.4	0.95630070422797
757.6	0.956292252066782
757.8	0.956288444951648
758	0.956289277774549
758.2	0.956294736725011
758.4	0.956304799407643
758.6	0.956319435001253
758.8	0.956338604363305
759	0.956362260137648
759.2	0.956390346875777
759.4	0.956422801171414
759.6	0.956459551808125
759.8	0.956500519919666
760	0.95654561916271
760.2	0.956594755453863
760.4	0.956647825785821
760.6	0.956704719718115
760.8	0.956765320043088
761	0.956829503020681
761.2	0.956897138625449
761.4	0.95696809081454
761.6	0.957042217799837
761.8	0.957119372329114
762	0.957199401976236
762.2	0.957282149494694
762.4	0.957367453302091
762.6	0.957455147651362
762.8	0.957545062893848
763	0.957637025799244
763.2	0.957730859881014
763.4	0.957826385726674
763.6	0.95792342133244
763.8	0.958021782441596
764	0.958121282886006
764.2	0.958221734864197
764.4	0.958322949086007
764.6	0.958424735315706
764.8	0.958526902792974
765	0.958629260589243
765.2	0.958731617963433
765.4	0.958833784716464
765.6	0.958935571543834
765.8	0.959036790385624
766	0.959137254773203
766.2	0.95923678027998
766.4	0.959335185171092
766.6	0.959432290385192
766.8	0.959527919738552
767	0.95962190023359
767.2	0.959714062360817
767.4	0.959804240393716
767.6	0.959892272675999
767.8	0.959978001900768
768	0.960061275381035
768.2	0.960141945221684
768.4	0.960219868332416
768.6	0.960294906994927
768.8	0.960366929200638
769	0.96043580888021
769.2	0.960501426120892
769.4	0.960563667371161
769.6	0.960622425632434
769.8	0.960677600637273
770	0.960729099013994
770.2	0.960776834409785
770.4	0.960820727508856
770.6	0.960860706171476
770.8	0.960896705555714
771	0.960928668206719
771.2	0.960956544131971
771.4	0.960980290862581
771.6	0.960999873500413
771.8	0.961015264751122
772	0.961026444943051
772.2	0.961033402040256
772.4	0.96103613170599
772.6	0.961034637338525
772.8	0.961028930036218
773	0.961019028543492
773.2	0.961004959181952
773.4	0.960986755767362
773.6	0.960964459512291
773.8	0.960938118914758
774	0.960907789633174
774.2	0.960873534267015
774.4	0.960835421910364
774.6	0.960793528143107
774.8	0.960747934931672
775	0.960698730451998
775.2	0.9606460089025
775.4	0.960589870307467
775.6	0.960530420311355
775.8	0.960467769964394
776	0.960402035499966
776.2	0.960333338245291
776.4	0.960261804844581
776.6	0.960187566651009
776.8	0.96011075933
777	0.960031522586876
777.2	0.959949999888416
777.4	0.959866338179139
777.6	0.959780687592714
777.8	0.95969320115934
778	0.959604034509513
778.2	0.959513345416649
778.4	0.959421293006347
778.6	0.959328037910129
778.8	0.959233742131245
779	0.959138568756255
779.2	0.959042681666816
779.4	0.958946245252179
779.6	0.958849424122865
779.8	0.958752382825992
780	0.958655285562693
780.2	0.958558296600232
780.4	0.958461582067179
780.6	0.958365307592617
780.8	0.958269637335487
781	0.958174733711045
781.2	0.958080757122265
781.4	0.957987865696491
781.6	0.957896215027765
781.8	0.957805957925292
782	0.957717244168301
782.2	0.957630220277234
782.4	0.957545029309436
782.6	0.957461810603548
782.8	0.957380699552857
783	0.957301827396608
783.2	0.957225321019693
783.4	0.957151302760936
783.6	0.957079890230256
783.8	0.95701119613488
784	0.956945328114846
784.2	0.956882388568121
784.4	0.956822474453654
784.6	0.956765677229758
784.8	0.956712082751524
785	0.956661771156144
785.2	0.956614816757382
785.4	0.956571287951333
785.6	0.956531247132093
785.8	0.956494750617278
786	0.956461848583685
786.2	0.95643258501859
786.4	0.956406997686216
786.6	0.956385118066999
786.8	0.95636697132671
787	0.956352576302863
787.2	0.956341945501263
787.4	0.956335085102748
787.6	0.956331994980037
787.8	0.956332668724557
788	0.956337093683207
788.2	0.956345251008931
788.4	0.956357115743039
788.6	0.956372656893214
788.8	0.956391837506965
789	0.956414614754385
789.2	0.956440940019791
789.4	0.956470759001846
789.6	0.956504011822195
789.8	0.956540633142305
790	0.956580552288379
790.2	0.956623692891205
790.4	0.956669971529079
790.6	0.956719299323394
790.8	0.956771582586193
791	0.956826722987149
791.2	0.956884617727587
791.4	0.956945159721382
791.6	0.957008237782305
791.8	0.957073736817699
792	0.957141538027956
792.2	0.957211519159991
792.4	0.957283554873384
792.6	0.957357516826793
792.8	0.95743327384659
793	0.957510692144902
793.2	0.95758963554133
793.4	0.957669965688016
793.6	0.957751542297751
793.8	0.957834223374707
794	0.957917865447541
794.2	0.958002323789009
794.4	0.958087452605736
794.6	0.95817310532186
794.8	0.95825913483472
795	0.958345393755884
795.2	0.958431734652311
795.4	0.958518010287302
795.6	0.958604073860813
795.8	0.958689779248725
796	0.958774981240817
796.2	0.958859535706969
796.4	0.958943299628646
