Theoretical Spectrum of Semrock FF01-607/70 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
 
Wavelength	Transmission
588.8	0.992554648813942
589	0.993120662991421
589.2	0.993667455323477
589.4	0.994174477627178
589.6	0.99462379349013
589.8	0.995000679687486
590	0.99529406273175
590.2	0.995496779440696
590.4	0.995605659322342
590.6	0.995621434663935
590.8	0.995548491313217
591	0.995394481316709
591.2	0.995169823578422
591.4	0.994887122127623
591.6	0.994560533213634
591.8	0.9942051122562
592	0.993836169881402
592.2	0.993468662691808
592.4	0.993116640705108
592.6	0.99279277307874
592.8	0.992507960074935
593	0.992271039472755
593.2	0.992088591271026
593.4	0.991964839998615
593.6	0.991901650454303
593.8	0.991898609760806
594	0.991953186235695
594.2	0.99206095355409
594.4	0.992215866976589
594.6	0.992410579819745
594.8	0.992636785647209
595	0.992885571767262
595.2	0.993147770549448
595.4	0.993414295864042
595.6	0.993676453205161
595.8	0.993926213673775
596	0.99415644391949
596.2	0.994361086268169
596.4	0.994535285607185
596.6	0.994675462177705
596.8	0.994779331156758
597	0.994845872446718
597.2	0.994875255908913
597.4	0.994868728771221
597.6	0.994828473060862
597.8	0.994757441594685
598	0.994659181298654
598.2	0.994537652425046
598.4	0.994397051644781
598.6	0.994241646299656
598.8	0.994075625707146
599	0.993902974136201
599.2	0.993727368685488
599.4	0.993552103835749
599.6	0.993380043040236
599.8	0.993213596409916
600	0.993054722391954
600.2	0.992904950260909
600.4	0.992765419621787
600.6	0.99263693344646
600.8	0.992520018792848
601	0.992414990768597
601.2	0.992322015401697
601.4	0.99224116733683
601.6	0.99217247885185
601.8	0.992115977412905
602	0.992071709819829
602.2	0.992039751849903
602.4	0.992020203172484
602.6	0.992013168768623
602.8	0.992018728267459
603	0.992036895463706
603.2	0.992067571023288
603.4	0.992110491822655
603.6	0.992165180650648
603.8	0.99223090010014
604	0.992306614372818
604.2	0.992390962419569
604.4	0.992482245408311
604.6	0.99257843094283
604.8	0.992677175524242
605	0.992775866029895
605.2	0.992871680043402
605.4	0.992961663898479
605.6	0.993042826347196
605.8	0.993112244863626
606	0.993167180784441
606.2	0.99320519868813
606.4	0.993224284840447
606.6	0.993222960529367
606.8	0.993200384107073
607	0.993156436513701
607.2	0.99309178558394
607.4	0.99300792497062
607.6	0.992907184360566
607.8	0.992792708676681
608	0.99266840511104
608.2	0.992538858142419
608.4	0.992409213583796
608.6	0.99228503358496
608.8	0.992172127783559
609	0.992076365062337
609.2	0.992003471470733
609.4	0.991958820711901
609.6	0.991947224083983
609.8	0.99197272703548
610	0.992038419547546
610.2	0.992146267953166
610.4	0.992296975890215
610.6	0.992489875720097
610.8	0.992722859067363
611	0.992992351062003
611.2	0.993293331212931
611.4	0.99361940303482
611.6	0.993962913138982
611.8	0.994315118950903
612	0.994666402572735
612.2	0.995006526111749
612.4	0.995324922635708
612.6	0.995611019129572
612.8	0.995854577076625
613	0.996046040811685
613.2	0.996176882511561
613.4	0.996239931467496
613.6	0.996229675125201
613.8	0.996142519758075
614	0.995976999582118
614.2	0.995733924206337
614.4	0.995416455737838
614.6	0.995030113904208
614.8	0.994582704759042
615	0.994084172808111
615.2	0.99354637989194
615.4	0.99298281658976
615.6	0.992408254305353
615.8	0.99183834820022
616	0.991289202680309
616.2	0.990776912464165
616.4	0.990317092613018
616.6	0.98992440866272
616.8	0.98961212269745
617	0.989391667630818
617.2	0.989272261207054
617.4	0.989260570586617
617.6	0.989360437325693
617.8	0.989572671437685
618	0.989894922035709
618.2	0.990321630815583
618.4	0.99084407331583
618.6	0.99145049077725
618.8	0.992126313993407
619	0.992854478396237
619.2	0.9936158269563
619.4	0.994389594602425
619.6	0.995153964689519
619.8	0.995886684677939
620	0.996565724807362
620.2	0.99716996033664
620.4	0.997679855270149
620.6	0.998078123759667
620.8	0.998350343657501
621	0.998485497394942
621.2	0.998476416877037
621.4	0.998320111947031
621.6	0.998017966155283
621.8	0.997575788811496
622	0.997003718287628
622.2	0.996315977695333
622.4	0.995530490171029
622.6	0.994668368747804
622.8	0.993753297986999
623	0.992810829295049
623.2	0.991867614596378
623.4	0.99095060412159
623.6	0.990086234089516
623.8	0.989299629067586
624	0.988613842031808
624.2	0.988049152993542
624.4	0.987622444398425
624.6	0.987346668240162
624.8	0.987230419533355
625	0.987277627160268
625.2	0.987487371234372
625.4	0.987853834387605
625.6	0.98836639245918
625.8	0.989009847883538
626	0.98976480643888
626.2	0.990608194561121
626.4	0.99151391027867
626.6	0.992453597986878
626.8	0.993397528871734
627	0.994315563955388
627.2	0.995178170953692
627.4	0.995957460357903
627.6	0.996628201607431
627.8	0.997168777278179
628	0.997562032431219
628.2	0.9977959781425
628.4	0.997864312152281
628.6	0.997766726519381
628.8	0.997508984540614
629	0.997102757257705
629.2	0.996565222098149
629.4	0.995918438083852
629.6	0.995188522685302
629.8	0.994404664283738
630	0.99359801081168
630.2	0.992800479511528
630.4	0.992043534354145
630.6	0.991356974342413
630.8	0.990767778378398
631	0.990299046603207
631.2	0.98996907381017
631.4	0.989790586464434
631.6	0.989770170598813
631.8	0.989907913727252
632	0.990197279779085
632.2	0.99062523158285
632.4	0.991172610249093
632.6	0.991814774200787
632.8	0.992522492136591
633	0.993263074387553
633.2	0.994001714954898
633.4	0.994703002917598
633.6	0.995332547695625
633.8	0.995858649081212
634	0.996253931568992
634.2	0.996496855003559
634.4	0.996573011480095
634.6	0.996476122855287
634.8	0.996208664553244
635	0.995782059309851
635.2	0.995216407863033
635.4	0.994539750212967
635.6	0.99378687859283
635.8	0.992997749259361
636	0.992215562506201
636.2	0.991484597487443
636.4	0.99084790002603
636.6	0.990344928030625
636.8	0.990009260952001
637	0.989866479271561
637.2	0.989932318139459
637.4	0.990211197093934
637.6	0.990695225487519
637.8	0.991363779849009
638	0.992183742797243
638.2	0.993110480092627
638.4	0.994089609358227
638.6	0.995059577961613
638.8	0.995955014294461
639	0.996710749046436
639.2	0.997266323483576
639.4	0.99757071820529
639.6	0.99758696015963
639.8	0.997296211636703
640	0.99670092582064
640.2	0.995826678355658
640.4	0.99472235581721
640.6	0.993458497879001
640.8	0.992123724882484
641	0.990819329623391
641.2	0.989652249668304
641.4	0.988726752483091
641.6	0.98813526088075
641.8	0.987948832981767
642	0.988207911346439
642.2	0.988914095374652
642.4	0.990023885586185
642.6	0.991445597535497
642.8	0.993040887720854
643	0.994632466801442
643.2	0.996019438423361
643.4	0.997001083953929
643.6	0.99740864006621
643.8	0.997142645779558
644	0.996210952977038
644.2	0.994759906205647
644.4	0.993088922367841
644.6	0.991636723761091
644.8	0.99092471780907
645	0.991437077491894
645.2	0.993404611634639
645.4	0.99643904136192
645.6	0.998945629028143
645.8	0.997272393807104
646	0.984768185775387
646.2	0.951548419210762
646.4	0.886738815625352
646.6	0.784705509880987
646.8	0.652382547967902
647	0.509292065283886
647.2	0.377202012824537
647.4	0.269370477378775
647.6	0.188482359032973
647.8	0.130854419839708
648	0.0909010245904776
648.2	0.0635075435903159
648.4	0.0447476197413908
648.6	0.0318407418564145
648.8	0.0228912347879983
649	0.0166271448943377
649.2	0.0121983695589593
649.4	0.0090351714505022
649.6	0.00675323143792566
649.8	0.00509110332960085
650	0.00386924650012276
650.2	0.0029631555253401
650.4	0.00228564178289966
650.6	0.00177506040123643
650.8	0.00138742095531176
651	0.00109105115347954
651.2	0.000862953093884549
651.4	0.000686291892213409
651.6	0.000548648889565442
651.8	0.000440795871864718
652	0.000355827528354332
652.2	0.000288542374224096
652.4	0.000234997505073719
652.6	0.000192186167877052
652.8	0.000157802329563136
653	0.000130067658136592
653.2	0.000107603564968666
653.4	8.93359787600542e-05
653.6	7.44240531712237e-05
653.8	6.22064862441658e-05
654	5.21608785503713e-05
654.2	4.3872806231269e-05
654.4	3.70121681237848e-05
654.6	3.13149730965836e-05
654.8	2.65692948447141e-05
655	2.26043815750642e-05
655.2	1.9282170665372e-05
655.4	1.64906497267599e-05
655.6	1.41386414812058e-05
655.8	1.2151691251509e-05
656	1.04688118254148e-05
656.2	9.03989664628591e-06
656.4	7.82365673158475e-06
656.6	6.78597637194826e-06
656.8	5.89859024183009e-06
657	5.13801749555188e-06
657.2	4.48470116976241e-06
657.4	3.92231125802701e-06
657.6	3.43717868140839e-06
657.8	3.01783426568801e-06
658	2.65463220906763e-06
658.2	2.33944195654389e-06
658.4	2.06539545957358e-06
658.6	1.82667779063451e-06
658.8	1.6183550905118e-06
659	1.43623247103426e-06
659.2	1.27673617633312e-06
659.4	1.13681563845444e-06
659.6	1.01386188744529e-06
659.8	9.0563943818268e-07
660	8.10229306497648e-07
660.2	7.25981167601068e-07
660.4	6.51473089123409e-07
660.6	5.85478037904981e-07
660.8	5.26935426299288e-07
661	4.749270034655e-07
661.2	4.28656451940248e-07
661.4	3.87432088256989e-07
661.6	3.50652168959869e-07
661.8	3.17792387598824e-07
662	2.88395217619708e-07
662.2	2.62060834526524e-07
662.4	2.38439379232746e-07
662.6	2.17224202780296e-07
662.8	1.98146134376581e-07
663	1.80968577334816e-07
663.2	1.65483287118192e-07
663.4	1.51506731199363e-07
663.6	1.38876945964158e-07
663.8	1.27450818888663e-07
664	1.17101735128158e-07
664.2	1.07717531162327e-07
664.4	1e-07
664.6	1e-07
664.8	1e-07
665	1e-07
665.2	1e-07
665.4	1e-07
665.6	1e-07
665.8	1e-07
666	1e-07
666.2	1e-07
666.4	1e-07
666.6	1e-07
666.8	1e-07
667	1e-07
667.2	1e-07
667.4	1e-07
667.6	1e-07
667.8	1e-07
668	1e-07
668.2	1e-07
668.4	1e-07
668.6	1e-07
668.8	1e-07
669	1e-07
669.2	1e-07
669.4	1e-07
669.6	1e-07
669.8	1e-07
670	1e-07
670.2	1e-07
670.4	1e-07
670.6	1e-07
670.8	1e-07
671	1e-07
671.2	1e-07
671.4	1e-07
671.6	1e-07
671.8	1e-07
672	1e-07
672.2	1e-07
672.4	1e-07
672.6	1e-07
672.8	1e-07
673	1e-07
673.2	1e-07
673.4	1e-07
673.6	1e-07
673.8	1e-07
674	1e-07
674.2	1e-07
674.4	1e-07
674.6	1e-07
674.8	1e-07
675	1e-07
675.2	1e-07
675.4	1e-07
675.6	1e-07
675.8	1e-07
676	1e-07
676.2	1e-07
676.4	1e-07
676.6	1e-07
676.8	1e-07
677	1e-07
677.2	1e-07
677.4	1e-07
677.6	1e-07
677.8	1e-07
678	1e-07
678.2	1e-07
678.4	1e-07
678.6	1e-07
678.8	1e-07
679	1e-07
679.2	1e-07
679.4	1e-07
679.6	1e-07
679.8	1e-07
680	1e-07
680.2	1e-07
680.4	1e-07
680.6	1e-07
680.8	1e-07
681	1e-07
681.2	1e-07
681.4	1e-07
681.6	1e-07
681.8	1e-07
682	1e-07
682.2	1e-07
682.4	1e-07
682.6	1e-07
682.8	1e-07
683	1e-07
683.2	1e-07
683.4	1e-07
683.6	1e-07
683.8	1e-07
684	1e-07
684.2	1e-07
684.4	1e-07
684.6	1e-07
684.8	1e-07
685	1e-07
685.2	1e-07
685.4	1e-07
685.6	1e-07
685.8	1e-07
686	1e-07
686.2	1e-07
686.4	1e-07
686.6	1e-07
686.8	1e-07
687	1e-07
687.2	1e-07
687.4	1e-07
687.6	1e-07
687.8	1e-07
688	1e-07
688.2	1e-07
688.4	1e-07
688.6	1e-07
688.8	1e-07
689	1e-07
689.2	1e-07
689.4	1e-07
689.6	1e-07
689.8	1e-07
690	1e-07
690.2	1e-07
690.4	1e-07
690.6	1e-07
690.8	1e-07
691	1e-07
691.2	1e-07
691.4	1e-07
691.6	1e-07
691.8	1e-07
692	1e-07
692.2	1e-07
692.4	1e-07
692.6	1e-07
692.8	1e-07
693	1e-07
693.2	1e-07
693.4	1e-07
693.6	1e-07
693.8	1e-07
694	1e-07
694.2	1e-07
694.4	1e-07
694.6	1e-07
694.8	1e-07
695	1e-07
695.2	1e-07
695.4	1e-07
695.6	1e-07
695.8	1e-07
696	1e-07
696.2	1e-07
696.4	1e-07
696.6	1e-07
696.8	1e-07
697	1e-07
697.2	1e-07
697.4	1e-07
697.6	1.08389470026837e-07
697.8	1.31384043076617e-07
698	1.61496060970365e-07
698.2	2.01547479268001e-07
698.4	2.55587739397546e-07
698.6	3.29238566592962e-07
698.8	4.29562172410947e-07
699	5.62985860136427e-07
699.2	7.27956516123386e-07
699.4	8.99557299598568e-07
699.6	1.01912592236822e-06
699.8	1.02728087494758e-06
700	9.26605588443254e-07
700.2	7.75559940472575e-07
700.4	6.27020271959386e-07
700.6	5.03411934111813e-07
700.8	4.07310955005446e-07
701	3.34233362454863e-07
701.2	2.78707615342125e-07
701.4	2.36146879311637e-07
701.6	2.03110600103316e-07
701.8	1.77115059287131e-07
702	1.56384270264912e-07
702.2	1.39644040193152e-07
702.4	1.25971650004649e-07
702.6	1.14690938021701e-07
702.8	1.05300052094443e-07
703	1e-07
703.2	1e-07
703.4	1e-07
703.6	1e-07
703.8	1e-07
704	1e-07
704.2	1e-07
704.4	1e-07
704.6	1e-07
704.8	1e-07
705	1e-07
705.2	1e-07
705.4	1e-07
705.6	1e-07
705.8	1e-07
706	1e-07
706.2	1e-07
706.4	1e-07
706.6	1e-07
706.8	1e-07
707	1e-07
707.2	1e-07
707.4	1e-07
707.6	1e-07
707.8	1e-07
708	1e-07
708.2	1e-07
708.4	1e-07
708.6	1e-07
708.8	1e-07
709	1e-07
709.2	1e-07
709.4	1e-07
709.6	1e-07
709.8	1e-07
710	1e-07
710.2	1e-07
710.4	1.0578764061617e-07
710.6	1.13076347249047e-07
710.8	1.21372926399095e-07
711	1.30849170760526e-07
711.2	1.4171469557728e-07
711.4	1.54226800805761e-07
711.6	1.68703303941157e-07
711.8	1.85539324714319e-07
712	2.05229332121282e-07
712.2	2.28396208749642e-07
712.4	2.55829620131691e-07
712.6	2.88536224123292e-07
712.8	3.27804879168124e-07
713	3.75289363334763e-07
713.2	4.33108409519357e-07
713.4	5.03954908244554e-07
713.6	5.91186226375804e-07
713.8	6.98822601781342e-07
714	8.31287872512508e-07
714.2	9.92559487320074e-07
714.4	1.18416689976923e-06
714.6	1.40140468595328e-06
714.8	1.62792834834128e-06
715	1.83175211049583e-06
715.2	1.96976303518121e-06
715.4	2.00587659923974e-06
715.6	1.93285794082949e-06
715.8	1.77649671692298e-06
716	1.57789939621147e-06
716.2	1.37285179686649e-06
716.4	1.18304730560701e-06
716.6	1.01764739502323e-06
716.8	8.78116173090494e-07
717	7.62264123857015e-07
717.2	6.66654512645471e-07
717.4	5.87774293324829e-07
717.6	5.22501739747002e-07
717.8	4.68231918215659e-07
718	4.22856838628046e-07
718.2	3.84695354883218e-07
718.4	3.52414428608572e-07
718.6	3.24957757418718e-07
718.8	3.0148641042531e-07
719	2.81331433662634e-07
719.2	2.63956783145858e-07
719.4	2.48930619594876e-07
719.6	2.35903160791358e-07
719.8	2.24589594152655e-07
720	2.14756864656219e-07
720.2	2.0621342379081e-07
720.4	1.98801242167249e-07
720.6	1.92389555851001e-07
720.8	1.86869951000484e-07
721	1.82152483498332e-07
721.2	1.78162604300988e-07
721.4	1.74838716617926e-07
721.6	1.72130232348813e-07
721.8	1.6999602641933e-07
722	1.6840321135624e-07
722.2	1.67326173897252e-07
722.4	1.66745831089201e-07
722.6	1.666490600237e-07
722.8	1.67028282117672e-07
723	1.67881183565802e-07
723.2	1.69210557429606e-07
723.4	1.71024258493092e-07
723.6	1.73335266159523e-07
723.8	1.76161854418826e-07
724	1.79527871468308e-07
724.2	1.8346312707036e-07
724.4	1.8800388382355e-07
724.6	1.93193529868894e-07
724.8	1.99083398476911e-07
725	2.0573375922646e-07
725.2	2.1321501533635e-07
725.4	2.21609141043693e-07
725.6	2.31011399855696e-07
725.8	2.4153239227202e-07
726	2.53300490072524e-07
726.2	2.66464745869442e-07
726.4	2.81198393304801e-07
726.6	2.97702840999724e-07
726.8	3.162123892812e-07
727	3.36999743924584e-07
727.2	3.60382367894799e-07
727.4	3.8672968383615e-07
727.6	4.16471047837389e-07
727.8	4.50104246440441e-07
728	4.8820398114677e-07
728.2	5.31429289127684e-07
728.4	5.80528039802599e-07
728.6	6.36335806001106e-07
728.8	6.99764092675951e-07
729	7.71770535687924e-07
729.2	8.53300256447401e-07
729.4	9.45183484349348e-07
729.6	1.04797101668701e-06
729.8	1.16168878166584e-06
730	1.2855010849593e-06
730.2	1.41729743601576e-06
730.4	1.55326907327883e-06
730.6	1.68761885627474e-06
730.8	1.81262626235612e-06
731	1.91930188120792e-06
731.2	1.99872438753619e-06
731.4	2.04383174046095e-06
731.6	2.05108116992917e-06
731.8	2.02128602894872e-06
732	1.9592593752959e-06
732.2	1.87246766121573e-06
732.4	1.76931191702508e-06
732.6	1.65766011913013e-06
732.8	1.54395916621026e-06
733	1.43292992072674e-06
733.2	1.32766789873501e-06
733.4	1.22994428700445e-06
733.6	1.14055536623769e-06
733.8	1.05963692807023e-06
734	9.86912101646382e-07
734.2	9.21870578516834e-07
734.4	8.63890089102259e-07
734.6	8.12314283097949e-07
734.8	7.66499698216276e-07
735	7.25841973851811e-07
735.2	6.8978869924607e-07
735.4	6.5784399292134e-07
735.6	6.2956820571147e-07
735.8	6.04574936415681e-07
736	5.82526732211468e-07
736.2	5.63130310464737e-07
736.4	5.46131781461628e-07
736.6	5.3131211630122e-07
736.8	5.18483039990217e-07
737	5.07483381154202e-07
737.2	4.98175875904318e-07
737.4	4.90444404087393e-07
737.6	4.84191623682793e-07
737.8	4.79336964448754e-07
738	4.75814941745092e-07
738.2	4.7357376053337e-07
738.4	4.7257419038396e-07
738.6	4.72788624826711e-07
738.8	4.74200338357989e-07
739	4.76802921745955e-07
739.2	4.80599870700814e-07
739.4	4.85604310844456e-07
739.6	4.91838843752483e-07
739.8	4.9933549996448e-07
740	5.08135785204086e-07
740.2	5.18290786155985e-07
740.4	5.29861288921459e-07
740.6	5.42918046597614e-07
740.8	5.57542043323645e-07
741	5.73824732131154e-07
741.2	5.91868225287264e-07
741.4	6.1178538783205e-07
741.6	6.33699770351338e-07
741.8	6.57745298409035e-07
742	6.84065612909632e-07
742.2	7.12812982590614e-07
742.4	7.44146708428707e-07
742.6	7.78230373422448e-07
742.8	8.15228061622761e-07
743	8.55299236710994e-07
743.2	8.98591909192577e-07
743.4	9.45233749335199e-07
743.6	9.95320812892126e-07
743.8	1.04890360641232e-06
744	1.10597035475454e-06
744.2	1.16642742652108e-06
744.4	1.23007719622216e-06
744.6	1.29659560133613e-06
744.8	1.36551007926323e-06
745	1.43618051306247e-06
745.2	1.50778669462325e-06
745.4	1.57932630010369e-06
745.6	1.6496275196479e-06
745.8	1.71737984645732e-06
746	1.78118486049979e-06
746.2	1.83962627357314e-06
746.4	1.89135485833863e-06
746.6	1.93517868381214e-06
746.8	1.97014953619066e-06
747	1.99563360139482e-06
747.2	2.01135608363081e-06
747.4	2.01741352327086e-06
747.6	2.01425290438865e-06
747.8	2.00262203133038e-06
748	1.98349974911005e-06
748.2	1.95801651419248e-06
748.4	1.92737556821962e-06
748.6	1.89278286768725e-06
748.8	1.85539062241488e-06
749	1.81625671740985e-06
749.2	1.77631968031078e-06
749.4	1.7363871525393e-06
749.6	1.69713498671711e-06
749.8	1.65911393796431e-06
750	1.6227611698804e-06
750.2	1.58841429613861e-06
750.4	1.55632627041611e-06
750.6	1.52667998218507e-06
750.8	1.49960173096767e-06
751	1.47517320494708e-06
751.2	1.4534418195837e-06
751.4	1.43442942155849e-06
751.6	1.41813945822763e-06
751.8	1.40456276153214e-06
752	1.3936821126078e-06
752.2	1.38547572117866e-06
752.4	1.37991970940888e-06
752.6	1.37698996835647e-06
752.8	1.3766633223981e-06
753	1.37891807410577e-06
753.2	1.38373400771214e-06
753.4	1.3910918860138e-06
753.6	1.40097245651216e-06
753.8	1.41335496617321e-06
754	1.42821517088929e-06
754.2	1.44552287115459e-06
754.4	1.46523902727241e-06
754.6	1.48731198198292e-06
754.8	1.51167315260745e-06
755	1.53823217329124e-06
755.2	1.56687147587695e-06
755.4	1.59744039635784e-06
755.6	1.62974896274705e-06
755.8	1.66356160929798e-06
756	1.69859117046153e-06
756.2	1.73449356413053e-06
756.4	1.77086369259621e-06
756.6	1.80723383313491e-06
756.8	1.84307480950415e-06
757	1.8778008057938e-06
757.2	1.91077861082429e-06
757.4	1.94134179398467e-06
757.6	1.96880993740129e-06
757.8	1.99251252665836e-06
758	2.01181647369088e-06
758.2	2.02615565135574e-06
758.4	2.03506021187461e-06
758.6	2.03818261226106e-06
758.8	2.03531831391764e-06
759	2.02641881990958e-06
759.2	2.01159547718258e-06
759.4	1.99111354374357e-06
759.6	1.9653771210562e-06
759.8	1.93490655221173e-06
760	1.90031061508887e-06
760.2	1.86225618612193e-06
760.4	1.82143803232332e-06
760.6	1.77855101138156e-06
760.8	1.73426624109374e-06
761	1.68921227719872e-06
761.2	1.6439616415083e-06
761.4	1.59902248997537e-06
761.6	1.55483484609894e-06
761.8	1.51177059204603e-06
762	1.47013633429314e-06
762.2	1.43017828573969e-06
762.4	1.39208840674835e-06
762.6	1.35601120413789e-06
762.8	1.32205066998086e-06
763	1.29027701505318e-06
763.2	1.26073296821792e-06
763.4	1.23343950453205e-06
763.6	1.20840093780944e-06
763.8	1.18560936616865e-06
764	1.16504849489778e-06
764.2	1.14669687856917e-06
764.4	1.13053062890785e-06
764.6	1.11652569034291e-06
764.8	1.10465972513142e-06
765	1.09491366232826e-06
765.2	1.08727296584022e-06
765.4	1.08172866664314e-06
765.6	1.07827819622778e-06
765.8	1.07692604990315e-06
766	1.07768429981388e-06
766.2	1.08057299348757e-06
766.4	1.08562048012219e-06
766.6	1.09286345190675e-06
766.8	1.10234684409036e-06
767	1.11412355155326e-06
767.2	1.12825388895868e-06
767.4	1.14480472393505e-06
767.6	1.16384819043878e-06
767.8	1.18545986340502e-06
768	1.20971624590929e-06
768.2	1.23669133316134e-06
768.4	1.26645195530331e-06
768.6	1.2990520796637e-06
768.8	1.33452542492505e-06
769	1.3728761182874e-06
769.2	1.41406716450371e-06
769.4	1.45800650845582e-06
769.6	1.5045306039901e-06
769.8	1.55338563472411e-06
770	1.60420690152997e-06
770.2	1.6564975047586e-06
770.4	1.70960817780079e-06
770.6	1.76272025055581e-06
770.8	1.81483587454296e-06
771	1.86477980415188e-06
771.2	1.91121737138934e-06
771.4	1.9526929184758e-06
771.6	1.98769130618337e-06
771.8	2.01472204533837e-06
772	2.0324212577556e-06
772.2	2.0396617041076e-06
772.4	2.03565699778289e-06
772.6	2.02004463028385e-06
772.8	1.99293265908701e-06
773	1.95490095700108e-06
773.2	1.90695574748145e-06
773.4	1.85044450481055e-06
773.6	1.78694494296161e-06
773.8	1.71814493580724e-06
774	1.64572938474037e-06
774.2	1.57128610843689e-06
774.4	1.49623739728984e-06
774.6	1.42179889927664e-06
774.8	1.34896300908731e-06
775	1.27850169154361e-06
775.2	1.21098293008903e-06
775.4	1.14679530927391e-06
775.6	1.08617621797371e-06
775.8	1.02924036336545e-06
776	9.76006435415226e-07
776.2	9.26420733708713e-07
776.4	8.80377255310967e-07
776.6	8.37734049189186e-07
776.8	7.98326308783812e-07
777	7.61976559574139e-07
777.2	7.28502368552222e-07
777.4	6.97722022421261e-07
777.6	6.69458582598266e-07
777.8	6.43542671485145e-07
778	6.19814287121123e-07
778.2	5.98123886998007e-07
778.4	5.78332943303708e-07
778.6	5.60314130418795e-07
778.8	5.43951226187552e-07
779	5.29138833418435e-07
779.2	5.1578199371575e-07
779.4	5.03795744064405e-07
779.6	4.93104653367983e-07
779.8	4.83642366137468e-07
780	4.75351173082456e-07
780.2	4.68181618175829e-07
780.4	4.6209214398122e-07
780.6	4.57048821943125e-07
780.8	4.53025144369099e-07
781	4.5000188296838e-07
781.2	4.4796702250176e-07
781.4	4.46915774458066e-07
781.6	4.46850676186712e-07
781.8	4.4778178176791e-07
782	4.49726952053022e-07
782.2	4.52712251501318e-07
782.4	4.56772460438686e-07
782.6	4.61951724914071e-07
782.8	4.68304350178397e-07
783	4.75895754786819e-07
783.2	4.84803604924311e-07
783.4	4.95119149240205e-07
783.6	5.06948775583904e-07
783.8	5.20415810904609e-07
784	5.3566258329543e-07
784.2	5.52852766679156e-07
784.4	5.72174021643938e-07
784.6	5.93840854738507e-07
784.8	6.18097691665127e-07
785	6.45222051576353e-07
785.2	6.75527617656208e-07
785.4	7.09366870587434e-07
785.6	7.4713274369396e-07
785.8	7.89258452380681e-07
786	8.36214204148225e-07
786.2	8.88498850733854e-07
786.4	9.46623666540438e-07
786.6	1.01108440898542e-06
786.8	1.08231630090578e-06
787	1.16062524512642e-06
787.2	1.2460876409472e-06
787.4	1.33841170498832e-06
787.6	1.43675706163847e-06
787.8	1.53951927828736e-06
788	1.64410502388101e-06
788.2	1.74675295072465e-06
788.4	1.84249026110636e-06
788.6	1.92533813107902e-06
788.8	1.98886247924596e-06
789	2.02707681049987e-06
789.2	2.03554437904095e-06
789.4	2.01236447301566e-06
789.6	1.95867952992279e-06
789.8	1.87848454143049e-06
790	1.77780208644449e-06
790.2	1.66353436599864e-06
790.4	1.54237250400536e-06
790.6	1.42002866906757e-06
790.8	1.30086994614978e-06
791	1.18788687796864e-06
791.2	1.08286902729269e-06
791.4	9.86667551552621e-07
791.6	8.99462672100284e-07
791.8	8.20993351195038e-07
792	7.5073491161333e-07
792.2	6.88026357122997e-07
792.4	6.3215604368976e-07
792.6	5.82415952981437e-07
792.8	5.38133573852929e-07
793	4.98688680356967e-07
793.2	4.63520367296892e-07
793.4	4.32128085635161e-07
793.6	4.04069197833022e-07
793.8	3.78954693855442e-07
794	3.56444100945626e-07
794.2	3.36240213495365e-07
794.4	3.1808400238078e-07
794.6	3.01749891747995e-07
794.8	2.8704149445075e-07
795	2.73787826532051e-07
795.2	2.61839986709483e-07
795.4	2.51068268547169e-07
795.6	2.41359664426286e-07
795.8	2.326157180871e-07
796	2.24750683731664e-07
796.2	2.17689950776532e-07
796.4	2.11368695437025e-07
796.6	2.05730745297244e-07
796.8	2.00727618391014e-07
797	1.96317713427732e-07
797.2	1.92465633705128e-07
797.4	1.89141629011706e-07
797.6	1.86321142729375e-07
797.8	1.83984453964918e-07
798	1.82116407440058e-07
798.2	1.80706234055048e-07
798.4	1.7974747139649e-07
798.6	1.79237913620248e-07
798.8	1.79179652963423e-07
799	1.79579212081756e-07
799.2	1.80447765482954e-07
799.4	1.81801458920669e-07
799.6	1.83661838856918e-07
799.8	1.86056407879557e-07
800	1.89019326415542e-07
800.2	1.92592271314328e-07
800.4	1.96825460034785e-07
800.6	2.01778999071012e-07
800.8	2.07524500783987e-07
801	2.14147032656766e-07
801.2	2.21747479110714e-07
801.4	2.30445392280665e-07
801.6	2.40382414978734e-07
801.8	2.51726358819454e-07
802	2.64676004994308e-07
802.2	2.79466663787165e-07
802.4	2.96376438864897e-07
802.6	3.15732802780316e-07
802.8	3.37918903605861e-07
803	3.6337823055844e-07
803.2	3.92615029013666e-07
803.4	4.26185776398887e-07
803.6	4.64673620633178e-07
803.8	5.08632454031204e-07
804	5.58480089695408e-07
804.2	6.14312151345719e-07
804.4	6.75605032598246e-07
804.6	7.40790968916258e-07
804.8	8.06747930461321e-07
805	8.6837991149693e-07
805.2	9.18657400102143e-07
805.4	9.4959526493651e-07
805.6	9.54356276946375e-07
805.8	9.29824703405323e-07
806	8.78171109131772e-07
806.2	8.06230686527989e-07
806.4	7.23039184496409e-07
806.6	6.3709673728299e-07
806.8	5.5469172903306e-07
807	4.79536988187267e-07
807.2	4.13227657496457e-07
807.4	3.55948939864808e-07
807.6	3.07100005892108e-07
807.8	2.65729153288328e-07
808	2.30794708269751e-07
