Theoretical Spectrum of Semrock Di03-R785 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.

Wavelength  Transmission
348	0.0722987995444603
348.2	0.0605507823103659
348.4	0.0548923227339245
348.6	0.0615639664295602
348.8	0.0741122008827189
349	0.072315894849739
349.2	0.0583388903247407
349.4	0.0497070116881263
349.6	0.0534484747229915
349.8	0.0677316304612303
350	0.0748160324216334
350.2	0.0614359343053867
350.4	0.0484669880457747
350.6	0.0477215419638321
350.8	0.0598748590491533
351	0.074430682476794
351.2	0.062660810139996
351.4	0.0436992943239106
351.6	0.0357654899974878
351.8	0.0376959164265909
352	0.0441430852800334
352.2	0.0399949078365653
352.4	0.0272444031028847
352.6	0.019239254737443
352.8	0.0162599772158058
353	0.0166558297864442
353.2	0.0178655942661484
353.4	0.0159221853283523
353.6	0.0118603357499628
353.8	0.00909492660263156
354	0.007864955133749
354.2	0.00797260416533701
354.4	0.0089332355868706
354.6	0.00938010869725048
354.8	0.00818544480743307
355	0.00657481098140793
355.2	0.00550631313205461
355.4	0.00495808873910281
355.6	0.00485193725501997
355.8	0.00490398404955543
356	0.00485759787617166
356.2	0.00472775567570008
356.4	0.00469198764133623
356.6	0.0048147604682409
356.8	0.00496917050732532
357	0.00483979876086978
357.2	0.00433571101144465
357.4	0.00381209641336115
357.6	0.00353093636148808
357.8	0.0035441761582586
358	0.00392727386608992
358.2	0.00456802264083363
358.4	0.00486855186783203
358.6	0.00441856234824291
358.8	0.00380866917957155
359	0.00345446329915282
359.2	0.00331479896756527
359.4	0.00355022160027411
359.6	0.00422246525401753
359.8	0.00508391947984542
360	0.00554285899873125
360.2	0.00547317199078521
360.4	0.00543335078956533
360.6	0.00563685463870122
360.8	0.00625265684075087
361	0.00780110979153625
361.2	0.0105625321844547
361.4	0.013796493674436
361.6	0.0158352327573315
361.8	0.0173314115550443
362	0.01957159293752
362.2	0.0212546070038529
362.4	0.0246799850409114
362.6	0.0324565043096947
362.8	0.0467752713038042
363	0.0692575062072896
363.2	0.0810852124109922
363.4	0.076029909318737
363.6	0.0751144434883489
363.8	0.0779904816171509
364	0.0803850821240749
364.2	0.0806153820776874
364.4	0.0795240044400007
364.6	0.0785413137548722
364.8	0.0785099508201689
365	0.0790079064595062
365.2	0.0789478069164926
365.4	0.0779400540855905
365.6	0.0765168683525311
365.8	0.0755264975597293
366	0.0749423030130671
366.2	0.0721103819500347
366.4	0.062503151319834
366.6	0.0468057198474275
366.8	0.0320494834947526
367	0.0220786053634106
367.2	0.0162821276917166
367.4	0.0131871518806876
367.6	0.0118002689149518
367.8	0.0115932004162368
368	0.0122284563181641
368.2	0.0132059525040409
368.4	0.0136527142338015
368.6	0.0129839398857609
368.8	0.0117005222947377
369	0.0105243518026939
369.2	0.00966669147624925
369.4	0.00929503119178067
369.6	0.00960990081560634
369.8	0.01074085977547
370	0.0128285355074019
370.2	0.0160488231582617
370.4	0.0205975159012638
370.6	0.0268078755020757
370.8	0.0354061500570876
371	0.0469211734287054
371.2	0.059796892896174
371.4	0.0717705985509002
371.6	0.0809249700180283
371.8	0.0835962970744267
372	0.0811978464525276
372.2	0.0794930378232307
372.4	0.0801713206981657
372.6	0.0819642048458027
372.8	0.0832226451758975
373	0.0831027708261846
373.2	0.0821789459789524
373.4	0.0817113727095554
373.6	0.0821120953290473
373.8	0.0827421104447646
374	0.0828290096012151
374.2	0.0821993619820385
374.4	0.0813084319216743
374.6	0.080920953270945
374.8	0.0814342982707869
375	0.0823235991864863
375.2	0.0825817936850684
375.4	0.0817627534022596
375.6	0.0803871826770326
375.8	0.0794439090213571
376	0.0796823884447187
376.2	0.0809788206175733
376.4	0.0822139582517425
376.6	0.0821640401446731
376.8	0.0807716907857683
377	0.079250890569066
377.2	0.0790380270121954
377.4	0.0807579840711432
377.6	0.0834829496076493
377.8	0.0846441364006314
378	0.0819295923230345
378.2	0.0760473907707396
378.4	0.0700427832947879
378.6	0.0664553937867467
378.8	0.0663384508571992
379	0.069550464640508
379.2	0.0746234777897118
379.4	0.0784489605769085
379.6	0.0779425739328964
379.8	0.0734208759155693
380	0.0682331035057809
380.2	0.0651995422856346
380.4	0.0653294373258444
380.6	0.0682778159154511
380.8	0.0724416119285807
381	0.0750239280402647
381.2	0.0738001302739826
381.4	0.069605704937638
381.6	0.0652958959677794
381.8	0.0630219028527004
382	0.0636516766087833
382.2	0.067234057864776
382.4	0.0729503503035966
382.6	0.0786425693274033
382.8	0.0820028292323386
383	0.0829859386137519
