Theoretical Spectrum of Semrock FF01-510/84 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
 
Wavelength	Transmission
570.6	2.73709141629219e-07
570.8	2.87811091385912e-07
571	3.05667480759413e-07
571.2	3.28084213749351e-07
571.4	3.56107788488846e-07
571.6	3.91080530313141e-07
571.8	4.34681650454029e-07
572	4.88904178018503e-07
572.2	5.55847200985047e-07
572.4	6.37063876006695e-07
572.6	7.31997312691946e-07
572.8	8.34967090694465e-07
573	9.31084327220369e-07
573.2	9.94797721565796e-07
573.4	9.98576824813772e-07
573.6	9.32230896009304e-07
573.8	8.13728901982103e-07
574	6.75891405067422e-07
574.2	5.45436188789796e-07
574.4	4.35057201963427e-07
574.6	3.46980273192603e-07
574.8	2.78583948861549e-07
575	2.25954292905571e-07
575.2	1.85422001308523e-07
575.4	1.54013315098325e-07
575.6	1.294601310946e-07
575.8	1.10076317948911e-07
576	1e-07
576.2	1e-07
576.4	1e-07
576.6	1e-07
576.8	1e-07
577	1e-07
577.2	1e-07
577.4	1e-07
577.6	1e-07
577.8	1e-07
578	1e-07
578.2	1e-07
578.4	1e-07
578.6	1e-07
578.8	1e-07
579	1e-07
579.2	1e-07
579.4	1e-07
579.6	1e-07
579.8	1e-07
580	1e-07
580.2	1e-07
580.4	1e-07
580.6	1e-07
580.8	1e-07
581	1e-07
581.2	1e-07
581.4	1e-07
581.6	1e-07
581.8	1e-07
582	1e-07
582.2	1e-07
582.4	1e-07
582.6	1e-07
582.8	1e-07
583	1e-07
583.2	1e-07
583.4	1e-07
583.6	1e-07
583.8	1e-07
584	1e-07
584.2	1.11466324755593e-07
584.4	1.38872564444851e-07
584.6	1.77752414438297e-07
584.8	2.34473710986247e-07
585	3.19179523437373e-07
585.2	4.46169634117758e-07
585.4	6.26368649223981e-07
585.6	8.32518807298724e-07
585.8	9.49226329343297e-07
586	8.71600852825719e-07
586.2	6.79203121652901e-07
586.4	4.9648641325282e-07
586.6	3.63005934561531e-07
586.8	2.72276084170568e-07
587	2.10808076910699e-07
587.2	1.68333053376002e-07
587.4	1.38222179636167e-07
587.6	1.1633669444899e-07
587.8	1.000747961997e-07
588	1e-07
588.2	1e-07
588.4	1e-07
588.6	1e-07
588.8	1e-07
589	1e-07
589.2	1e-07
589.4	1e-07
589.6	1e-07
589.8	1e-07
590	1e-07
590.2	1e-07
590.4	1e-07
590.6	1e-07
590.8	1e-07
591	1e-07
591.2	1e-07
591.4	1e-07
591.6	1e-07
591.8	1e-07
592	1e-07
592.2	1.00084511426154e-07
592.4	1.15568415052749e-07
592.6	1.36010148528143e-07
592.8	1.63486068860173e-07
593	2.01169095407889e-07
593.2	2.53938637727071e-07
593.4	3.291525833807e-07
593.6	4.36932590223321e-07
593.8	5.86984556619631e-07
594	7.73274983091627e-07
594.2	9.39985898764199e-07
594.4	9.82298901722622e-07
594.6	8.66403851284681e-07
594.8	6.81702801127941e-07
595	5.13628748503127e-07
595.2	3.87380273606297e-07
595.4	2.98116765904676e-07
595.6	2.35469546515621e-07
595.8	1.90935046850392e-07
596	1.58662552757848e-07
596.2	1.34808272755343e-07
596.4	1.16856921221598e-07
596.6	1.03143038050318e-07
596.8	1e-07
597	1e-07
597.2	1e-07
597.4	1e-07
597.6	1e-07
597.8	1e-07
598	1e-07
598.2	1e-07
598.4	1e-07
598.6	1e-07
598.8	1e-07
599	1e-07
599.2	1e-07
599.4	1e-07
599.6	1e-07
599.8	1e-07
600	1e-07
600.2	1e-07
600.4	1.02212669025417e-07
600.6	1.15231605802552e-07
600.8	1.32058768119522e-07
601	1.54081736153861e-07
601.2	1.83336458633379e-07
601.4	2.22833432294095e-07
601.6	2.76996585684074e-07
601.8	3.5206721124832e-07
602	4.55727439592334e-07
602.2	5.93410292203276e-07
602.4	7.55724943216113e-07
602.6	8.96473599573386e-07
602.8	9.38435259863283e-07
603	8.51860717910493e-07
603.2	6.95737489836357e-07
603.4	5.4066646136819e-07
603.6	4.16449973381097e-07
603.8	3.24662412113401e-07
604	2.58305162160896e-07
604.2	2.10170836869807e-07
604.4	1.74788267561948e-07
604.6	1.48353528167872e-07
604.8	1.28284762348116e-07
605	1.12828677571906e-07
605.2	1.00782000479111e-07
605.4	1e-07
605.6	1e-07
605.8	1e-07
606	1e-07
606.2	1e-07
606.4	1e-07
606.6	1e-07
606.8	1e-07
607	1e-07
607.2	1e-07
607.4	1e-07
607.6	1e-07
607.8	1e-07
608	1e-07
608.2	1e-07
608.4	1e-07
608.6	1e-07
608.8	1e-07
609	1e-07
609.2	1e-07
609.4	1.07926661520758e-07
609.6	1.2040305516434e-07
609.8	1.35893465661207e-07
610	1.55257752672577e-07
610.2	1.79650646339025e-07
610.4	2.10618688907709e-07
610.6	2.50206527496228e-07
610.8	3.01030390822411e-07
611	3.66196871373157e-07
611.2	4.48774551202293e-07
611.4	5.50248184705612e-07
611.6	6.67238611732714e-07
611.8	7.86790548370413e-07
612	8.84301274978716e-07
612.2	9.31883429773227e-07
612.4	9.16624665873552e-07
612.6	8.50189211858737e-07
612.8	7.57882579041405e-07
613	6.62048971849445e-07
613.2	5.75265016893546e-07
613.4	5.020364791132e-07
613.6	4.42489988845294e-07
613.8	3.95015001830638e-07
614	3.57612625885619e-07
614.2	3.28446274820175e-07
614.4	3.060084509727e-07
614.6	2.89131227877277e-07
614.8	2.76945086227239e-07
615	2.68829187866312e-07
615.2	2.64368596703971e-07
615.4	2.63322762456337e-07
615.6	2.65605556508343e-07
615.8	2.71276019283494e-07
616	2.80538916621569e-07
616.2	2.93754324605457e-07
616.4	3.11455234075223e-07
616.6	3.34371054077906e-07
616.8	3.63451417303756e-07
617	3.99876935323904e-07
617.2	4.45027199925171e-07
617.4	5.00344902916383e-07
617.6	5.66982192002965e-07
617.8	6.45049522792668e-07
618	7.32276153763744e-07
618.2	8.22146649314981e-07
618.4	9.02443151485801e-07
618.6	9.56463638061709e-07
618.8	9.69025612073282e-07
619	9.34972387107643e-07
619.2	8.62777696669741e-07
619.4	7.69306710550677e-07
619.6	6.71094822958866e-07
619.8	5.79196521084729e-07
620	4.98818115154513e-07
620.2	4.31179117106024e-07
620.4	3.75443388044583e-07
620.6	3.29992397617523e-07
620.8	2.93089677139065e-07
621	2.63165121225091e-07
621.2	2.38903214042664e-07
621.4	2.19243796630694e-07
621.6	2.03350462375864e-07
621.8	1.9057164628221e-07
622	1.80404512014959e-07
622.2	1.72464881840529e-07
622.4	1.66463580551092e-07
622.6	1.62188524045904e-07
622.8	1.59491634524922e-07
623	1.58279753212436e-07
623.2	1.5850890349249e-07
623.4	1.60181465337776e-07
623.6	1.63346025073792e-07
623.8	1.6809985609726e-07
624	1.74594167958555e-07
624.2	1.83042430910517e-07
624.4	1.93732230214849e-07
624.6	2.07041215622572e-07
624.8	2.23457615727602e-07
625	2.43605355706704e-07
625.2	2.68272547155752e-07
625.4	2.98439102763065e-07
625.6	3.35292743294688e-07
625.8	3.80209672697905e-07
626	4.34652344439038e-07
626.2	4.99898426438537e-07
626.4	5.76469390064512e-07
626.6	6.63119645681613e-07
626.8	7.55407167180039e-07
627	8.44399793846602e-07
627.2	9.16940921830968e-07
627.4	9.5910080551534e-07
627.6	9.62266995743355e-07
627.8	9.27706092479857e-07
628	8.65518178336867e-07
628.2	7.89139823263839e-07
628.4	7.10116201944416e-07
628.6	6.3590311093735e-07
628.8	5.70171322642046e-07
629	5.1404128910296e-07
629.2	4.67244349156783e-07
629.4	4.2890622846959e-07
629.6	3.97988973292943e-07
629.8	3.73508174457852e-07
630	3.54624076035608e-07
630.2	3.40669643832888e-07
630.4	3.31151056079805e-07
630.6	3.25739112549546e-07
630.8	3.24260727060868e-07
631	3.26694898548153e-07
631.2	3.33175271329127e-07
631.4	3.44000239948733e-07
631.6	3.59650622706186e-07
631.8	3.80813297744382e-07
632	4.08405430394003e-07
632.2	4.43585319055187e-07
632.4	4.87717327736875e-07
632.6	5.42221161987112e-07
632.8	6.08169780516862e-07
633	6.85410293505113e-07
633.2	7.70950089785005e-07
633.4	8.56669787517754e-07
633.6	9.27630936823521e-07
633.8	9.64187787250422e-07
634	9.50619267453408e-07
634.2	8.85888350897107e-07
634.4	7.85497735600205e-07
634.6	6.71640152541959e-07
634.8	5.62092694435617e-07
635	4.6620610405005e-07
635.2	3.86626075170653e-07
635.4	3.22384999715653e-07
635.6	2.71156117122577e-07
635.8	2.30428068600156e-07
636	1.97977849855079e-07
636.2	1.71994436253602e-07
636.4	1.5105889945536e-07
636.6	1.34079337509065e-07
636.8	1.20221248833531e-07
637	1.08847325526185e-07
637.2	1e-07
637.4	1e-07
637.6	1e-07
637.8	1e-07
638	1e-07
638.2	1e-07
638.4	1e-07
638.6	1e-07
638.8	1e-07
639	1e-07
639.2	1e-07
639.4	1e-07
639.6	1e-07
639.8	1e-07
640	1e-07
640.2	1e-07
640.4	1e-07
640.6	1e-07
640.8	1e-07
641	1e-07
641.2	1e-07
641.4	1e-07
641.6	1e-07
641.8	1.03666365973989e-07
642	1.13587029609975e-07
642.2	1.25345610725494e-07
642.4	1.3919182718269e-07
642.6	1.55322314360688e-07
642.8	1.73786184151818e-07
643	1.9432976216353e-07
643.2	2.1617934571068e-07
643.4	2.37813242807271e-07
643.6	2.56872871605657e-07
643.8	2.70450533718877e-07
644	2.75898729158397e-07
644.2	2.71901865881498e-07
644.4	2.59123040152209e-07
644.6	2.3990403668431e-07
644.8	2.17255309915316e-07
645	1.93860945028401e-07
645.2	1.71578415690306e-07
645.4	1.51418036148276e-07
645.6	1.33757512125394e-07
645.8	1.18588789649595e-07
646	1.0570812443816e-07
646.2	1e-07
646.4	1e-07
646.6	1e-07
646.8	1e-07
647	1e-07
647.2	1e-07
647.4	1e-07
647.6	1e-07
647.8	1e-07
648	1e-07
648.2	1e-07
648.4	1e-07
648.6	1e-07
648.8	1e-07
649	1e-07
649.2	1e-07
649.4	1e-07
649.6	1e-07
649.8	1e-07
650	1e-07
650.2	1e-07
650.4	1e-07
650.6	1e-07
650.8	1e-07
651	1e-07
651.2	1e-07
651.4	1e-07
651.6	1e-07
651.8	1e-07
652	1e-07
652.2	1e-07
652.4	1e-07
652.6	1e-07
652.8	1.03368565546999e-07
653	1.15796485655672e-07
653.2	1.30811701720196e-07
653.4	1.49060071155766e-07
653.6	1.71368795467671e-07
653.8	1.98791204903033e-07
654	2.32650001715888e-07
654.2	2.74560019170573e-07
654.4	3.26387560391991e-07
654.6	3.90061070383063e-07
654.8	4.67085047397374e-07
655	5.57561908461694e-07
655.2	6.58621993887391e-07
655.4	7.62657378915416e-07
655.6	8.56770569962983e-07
655.8	9.25500472169924e-07
656	9.57071637137762e-07
656.2	9.49226948282673e-07
656.4	9.09619935046572e-07
656.6	8.50850004804558e-07
656.8	7.84844386217091e-07
657	7.19998874700422e-07
657.2	6.61004131013248e-07
657.4	6.09858708627266e-07
657.6	5.66974653170652e-07
657.8	5.3197962859948e-07
658	5.04198982132531e-07
658.2	4.82912027879717e-07
658.4	4.6747405455014e-07
658.6	4.57366373566484e-07
658.8	4.52211126534377e-07
659	4.51770394774669e-07
659.2	4.55939230624158e-07
659.4	4.64736534547067e-07
659.6	4.78294205755906e-07
659.8	4.96842341506265e-07
660	5.20685519136784e-07
660.2	5.50161770131675e-07
660.4	5.85571352754197e-07
660.6	6.2705652764097e-07
660.8	6.74410800036834e-07
661	7.26800220891971e-07
661.2	7.82404623899456e-07
661.4	8.3805086272599e-07
661.6	8.89020335122715e-07
661.8	9.29324987418973e-07
662	9.52720464222731e-07
662.2	9.54390178694354e-07
662.4	9.32650838737688e-07
662.6	8.89701723980958e-07
662.8	8.30891698328617e-07
663	7.62948519307072e-07
663.2	6.92179303192789e-07
663.4	6.23382732357704e-07
663.6	5.59581934254438e-07
663.8	5.02284053138179e-07
664	4.51926094485336e-07
664.2	4.0829475093521e-07
664.4	3.70839929449047e-07
664.6	3.38878373127824e-07
664.8	3.11711939823998e-07
665	2.88688836033949e-07
665.2	2.69230209983675e-07
665.4	2.52837307708213e-07
665.6	2.39088625779754e-07
665.8	2.27632556343503e-07
666	2.18178526646114e-07
666.2	2.10488159301211e-07
666.4	2.04367135728985e-07
666.6	1.99658004566138e-07
666.8	1.9623392253428e-07
667	1.93993182953077e-07
667.2	1.92854331815473e-07
667.4	1.92751638551587e-07
667.6	1.93630668079617e-07
667.8	1.95443685975348e-07
668	1.98144620818e-07
668.2	2.01683315113166e-07
668.4	2.05998839101839e-07
668.6	2.11011761918632e-07
668.8	2.16615472378111e-07
669	2.22667016985453e-07
669.2	2.28978474984938e-07
669.4	2.35310606644452e-07
669.6	2.41371265266298e-07
669.8	2.46821559016917e-07
670	2.5129251611068e-07
670.2	2.54413537435425e-07
670.4	2.5585097474051e-07
670.6	2.55351232008713e-07
670.8	2.52779417149647e-07
671	2.48143497338241e-07
671.2	2.41596619855374e-07
671.4	2.33416203897464e-07
671.6	2.2396515138318e-07
671.8	2.13645068410056e-07
672	2.02852017610572e-07
672.2	1.91942474032497e-07
672.4	1.81212758063105e-07
672.6	1.70891274398242e-07
672.8	1.61140540712853e-07
673	1.52065281113887e-07
673.2	1.43723285046493e-07
673.4	1.3613665888985e-07
673.6	1.2930205804053e-07
673.8	1.23199250080187e-07
674	1.17797866539323e-07
674.2	1.13062485750098e-07
674.4	1.08956316891843e-07
674.6	1.05443784368491e-07
674.8	1.02492290748301e-07
675	1.00073396100523e-07
675.2	1e-07
675.4	1e-07
675.6	1e-07
675.8	1e-07
676	1e-07
676.2	1e-07
676.4	1e-07
676.6	1e-07
676.8	1.00399712971905e-07
677	1.03068667302931e-07
677.2	1.06398577474455e-07
677.4	1.1046362321334e-07
677.6	1.1535660162494e-07
677.8	1.21192881719678e-07
678	1.28115448608454e-07
678.2	1.36301334424694e-07
678.4	1.45969805857781e-07
678.6	1.57392629200023e-07
678.8	1.70906902808881e-07
679	1.86930814726311e-07
679.2	2.05982396452859e-07
679.4	2.28700623975656e-07
679.6	2.5586658555349e-07
679.8	2.88419072760143e-07
680	3.27452451220984e-07
680.2	3.74172881908374e-07
680.4	4.29769733838274e-07
680.6	4.95133670927827e-07
680.8	5.70331233150797e-07
681	6.53771498698971e-07
681.2	7.41160359048565e-07
681.4	8.24725182777866e-07
681.6	8.93685126636603e-07
681.8	9.3688011038434e-07
682	9.47032784861385e-07
682.2	9.24043535980514e-07
682.4	8.74741668202436e-07
682.6	8.09433940056306e-07
682.8	7.38004864727907e-07
683	6.67707147344798e-07
683.2	6.02813459295456e-07
683.4	5.45260884318183e-07
683.6	4.95499699355501e-07
683.8	4.53177816550171e-07
684	4.17587842553076e-07
684.2	3.8792257274217e-07
684.4	3.63405129509885e-07
684.6	3.4334619970017e-07
684.8	3.27162518823787e-07
685	3.14376481444662e-07
685.2	3.04607729570355e-07
685.4	2.97562287733236e-07
685.6	2.93021885421016e-07
685.8	2.90834544565674e-07
686	2.90906686334714e-07
686.2	2.93196565552455e-07
686.4	2.97708549013763e-07
686.6	3.04487404406774e-07
686.8	3.13611505095315e-07
687	3.25183304530972e-07
687.2	3.39314700389061e-07
687.4	3.56103953124027e-07
687.6	3.75599733839508e-07
687.8	3.97747056214663e-07
688	4.22310268909048e-07
688.2	4.48771854724366e-07
688.4	4.76215473353642e-07
688.6	5.03220493758442e-07
688.8	5.27822005507001e-07
689	5.47613322032442e-07
689.2	5.60058783435603e-07
689.4	5.6301075408996e-07
689.6	5.55291308302116e-07
689.8	5.37089666896646e-07
690	5.09960848217187e-07
690.2	4.76409882641704e-07
690.4	4.39265052669377e-07
690.6	4.01111677001692e-07
690.8	3.63955489239141e-07
691	3.29131229693262e-07
691.2	2.97377241644793e-07
691.4	2.68981363136728e-07
691.6	2.43931555266028e-07
691.8	2.22039347246756e-07
692	2.03028246225069e-07
692.2	1.86591124554851e-07
692.4	1.72424324784616e-07
692.6	1.60245960726353e-07
692.8	1.49804260952944e-07
693	1.4088004221504e-07
693.2	1.33285978147568e-07
693.4	1.26864312326186e-07
693.6	1.21483990305736e-07
693.8	1.17037760512887e-07
694	1.13439537795844e-07
694.2	1.1062217405382e-07
694.4	1.085356989523e-07
694.6	1.0714607899767e-07
694.8	1.06434503481139e-07
695	1.06397224087183e-07
695.2	1.07045998916518e-07
695.4	1.08409222870457e-07
695.6	1.10533864344119e-07
695.8	1.13488406753063e-07
696	1.17367074262241e-07
696.2	1.22295758761599e-07
696.4	1.28440255161643e-07
696.6	1.36017533340234e-07
696.8	1.45311307355175e-07
697	1.56693569322703e-07
697.2	1.70654398761086e-07
697.4	1.87843162096971e-07
697.6	2.09124967229512e-07
697.8	2.35656269745342e-07
698	2.68980829348615e-07
698.2	3.11136249854718e-07
698.4	3.64728189027377e-07
698.6	4.32842486927554e-07
698.8	5.18460778519178e-07
699	6.22665203618986e-07
699.2	7.40579787340402e-07
699.4	8.55111327027589e-07
699.6	9.34126095684918e-07
699.8	9.43546678741524e-07
700	8.75057215625034e-07
700.2	7.55394948945891e-07
700.4	6.22545908981907e-07
700.6	5.01868413574259e-07
700.8	4.02629067359853e-07
701	3.24717393178837e-07
701.2	2.64617264055852e-07
701.4	2.18364924298137e-07
701.6	1.82574569980983e-07
701.8	1.54624231633244e-07
702	1.3256198070533e-07
702.2	1.14954780187725e-07
702.4	1.00752073449942e-07
702.6	1e-07
702.8	1e-07
703	1e-07
703.2	1e-07
703.4	1e-07
703.6	1e-07
703.8	1e-07
704	1e-07
704.2	1e-07
704.4	1e-07
704.6	1e-07
704.8	1e-07
705	1e-07
705.2	1e-07
705.4	1e-07
705.6	1e-07
705.8	1e-07
706	1e-07
706.2	1e-07
706.4	1e-07
706.6	1e-07
706.8	1e-07
707	1e-07
707.2	1e-07
707.4	1e-07
707.6	1e-07
707.8	1e-07
708	1e-07
708.2	1e-07
708.4	1e-07
708.6	1e-07
708.8	1e-07
709	1e-07
709.2	1e-07
709.4	1e-07
709.6	1e-07
709.8	1e-07
710	1e-07
710.2	1e-07
710.4	1e-07
710.6	1e-07
710.8	1e-07
711	1e-07
711.2	1.08780147180478e-07
711.4	1.1836230333678e-07
711.6	1.26916529193819e-07
711.8	1.33258680935288e-07
712	1.36185799605747e-07
712.2	1.34879107640229e-07
712.4	1.29270464226274e-07
712.6	1.20115535388052e-07
712.8	1.08702409484452e-07
713	1e-07
713.2	1e-07
713.4	1e-07
713.6	1e-07
713.8	1e-07
714	1e-07
714.2	1e-07
714.4	1e-07
714.6	1e-07
714.8	1e-07
715	1e-07
715.2	1e-07
715.4	1e-07
715.6	1e-07
715.8	1e-07
716	1e-07
716.2	1e-07
716.4	1e-07
716.6	1e-07
716.8	1e-07
717	1e-07
717.2	1e-07
717.4	1e-07
717.6	1e-07
717.8	1e-07
718	1e-07
718.2	1e-07
718.4	1e-07
718.6	1e-07
718.8	1e-07
719	1e-07
719.2	1e-07
719.4	1e-07
719.6	1e-07
719.8	1e-07
720	1e-07
720.2	1e-07
720.4	1e-07
720.6	1e-07
720.8	1e-07
721	1e-07
721.2	1e-07
721.4	1e-07
721.6	1e-07
721.8	1e-07
722	1e-07
722.2	1e-07
722.4	1e-07
722.6	1e-07
722.8	1e-07
723	1e-07
723.2	1e-07
723.4	1e-07
723.6	1e-07
723.8	1e-07
724	1e-07
724.2	1e-07
724.4	1e-07
724.6	1e-07
724.8	1e-07
725	1e-07
725.2	1e-07
725.4	1e-07
725.6	1e-07
725.8	1e-07
726	1e-07
726.2	1e-07
726.4	1e-07
726.6	1e-07
726.8	1e-07
727	1e-07
727.2	1e-07
727.4	1e-07
727.6	1e-07
727.8	1e-07
728	1e-07
728.2	1e-07
728.4	1e-07
728.6	1e-07
728.8	1e-07
729	1e-07
729.2	1e-07
729.4	1e-07
729.6	1e-07
729.8	1e-07
730	1e-07
730.2	1e-07
730.4	1e-07
730.6	1e-07
730.8	1e-07
731	1e-07
731.2	1e-07
731.4	1e-07
731.6	1e-07
731.8	1e-07
732	1e-07
732.2	1e-07
732.4	1e-07
732.6	1.57787513191945e-07
732.8	2.79235650419837e-07
733	5.53480043068663e-07
733.2	9.77544599332418e-07
733.4	8.10999386655003e-07
733.6	4.1074416310375e-07
733.8	2.16462489895408e-07
734	1.28616711602515e-07
734.2	1e-07
734.4	1e-07
734.6	1e-07
734.8	1e-07
735	1e-07
735.2	1e-07
735.4	1e-07
735.6	1e-07
735.8	1e-07
736	1e-07
736.2	1e-07
736.4	1e-07
736.6	1e-07
736.8	1e-07
737	1e-07
737.2	1e-07
737.4	1e-07
737.6	1e-07
737.8	1e-07
738	1e-07
738.2	1e-07
738.4	1e-07
738.6	1e-07
738.8	1e-07
739	1e-07
739.2	1e-07
739.4	1e-07
739.6	1e-07
739.8	1e-07
740	1e-07
740.2	1e-07
740.4	1e-07
740.6	1e-07
740.8	1e-07
741	1e-07
741.2	1e-07
741.4	1e-07
741.6	1e-07
741.8	1e-07
742	1e-07
742.2	1e-07
742.4	1e-07
742.6	1e-07
742.8	1e-07
743	1e-07
743.2	1e-07
743.4	1e-07
743.6	1e-07
743.8	1e-07
744	1e-07
744.2	1e-07
744.4	1e-07
744.6	1e-07
744.8	1e-07
745	1e-07
745.2	1e-07
745.4	1e-07
745.6	1e-07
745.8	1e-07
746	1e-07
746.2	1e-07
746.4	1e-07
746.6	1e-07
746.8	1e-07
747	1e-07
747.2	1e-07
747.4	1e-07
747.6	1e-07
747.8	1e-07
748	1e-07
748.2	1e-07
748.4	1e-07
748.6	1e-07
748.8	1e-07
749	1e-07
749.2	1e-07
749.4	1e-07
749.6	1e-07
749.8	1e-07
750	1e-07
750.2	1e-07
750.4	1e-07
750.6	1e-07
750.8	1e-07
751	1e-07
751.2	1e-07
751.4	1e-07
751.6	1e-07
751.8	1e-07
752	1e-07
752.2	1e-07
752.4	1e-07
752.6	1e-07
752.8	1.00761886869597e-07
753	1.20493321965623e-07
753.2	1.4515524420284e-07
753.4	1.76073691949966e-07
753.6	2.14811113607919e-07
753.8	2.63017180088617e-07
754	3.22012453012077e-07
754.2	3.91910204336355e-07
754.4	4.70166235386356e-07
754.6	5.49949950304762e-07
754.8	6.19788382900706e-07
755	6.6650528513379e-07
755.2	6.81265184835626e-07
755.4	6.64277587903505e-07
755.6	6.23778199949106e-07
755.8	5.70793744300295e-07
756	5.14555782209322e-07
756.2	4.60855356857243e-07
756.4	4.12484772850986e-07
756.6	3.70300940631897e-07
756.8	3.34134933474078e-07
757	3.03372240056957e-07
757.2	2.77267433421941e-07
757.4	2.5509398895823e-07
757.6	2.36204620626744e-07
757.8	2.20047456045845e-07
758	2.06162481640467e-07
758.2	1.94170488403425e-07
758.4	1.83760265460684e-07
758.6	1.74676648786378e-07
758.8	1.66710098979772e-07
759	1.59688027813436e-07
759.2	1.53467760318171e-07
759.4	1.47930893204561e-07
759.6	1.42978799641707e-07
759.8	1.38529054796443e-07
760	1.3451259159692e-07
760.2	1.30871435051746e-07
760.4	1.27556890278883e-07
760.6	1.24528058545774e-07
760.8	1.2175064347837e-07
761	1.19195976267256e-07
761.2	1.1684020829072e-07
761.4	1.14663635230405e-07
761.6	1.1265012544145e-07
761.8	1.10786631722979e-07
762	1.09062770880315e-07
762.2	1.07470458531477e-07
762.4	1.06003590776319e-07
762.6	1.04657773750128e-07
762.8	1.0343008633256e-07
763	1.02318875178132e-07
763.2	1.0132358066183e-07
763.4	1.00444591561237e-07
763.6	1e-07
763.8	1e-07
764	1e-07
764.2	1e-07
764.4	1e-07
764.6	1e-07
764.8	1e-07
765	1e-07
765.2	1e-07
765.4	1e-07
765.6	1e-07
765.8	1.00070705989458e-07
766	1.01052779485084e-07
766.2	1.02229360495885e-07
766.4	1.0361252609876e-07
766.6	1.05215783059647e-07
766.8	1.07054251543516e-07
767	1.09144876052789e-07
767.2	1.11506664903186e-07
767.4	1.14160962049315e-07
767.6	1.17131755652408e-07
767.8	1.20446028376541e-07
768	1.24134154986141e-07
768.2	1.28230346988856e-07
768.4	1.32773139955163e-07
768.6	1.37805980996297e-07
768.8	1.43377881803562e-07
769	1.49544145047661e-07
769.2	1.56367173985379e-07
769.4	1.63917366982981e-07
769.6	1.72274093986193e-07
769.8	1.81526744478072e-07
770	1.9177582492199e-07
770.2	2.03134078104012e-07
770.4	2.15727581429566e-07
770.6	2.29696630418926e-07
770.8	2.45196327490445e-07
771	2.62396650343535e-07
771.2	2.81481671524763e-07
771.4	3.02647486118091e-07
771.6	3.26098249743289e-07
771.8	3.52039548467085e-07
772	3.80668133354465e-07
772.2	4.12156850006296e-07
772.4	4.46633509486525e-07
772.6	4.84153079764482e-07
772.8	5.2466253742122e-07
773	5.67959269477135e-07
773.2	6.13646054232867e-07
773.4	6.61088634619781e-07
773.6	7.09385459332609e-07
773.8	7.57362260982296e-07
774	8.03604982267114e-07
774.2	8.46541086558788e-07
774.4	8.84569880561566e-07
774.6	9.16227355241393e-07
774.8	9.40357929717715e-07
775	9.56256193938223e-07
775.2	9.63745259524307e-07
775.4	9.63174348493085e-07
775.6	9.55340364335022e-07
775.8	9.41357592623757e-07
776	9.22508412482506e-07
776.2	9.00105078222519e-07
776.4	8.75382202973013e-07
776.6	8.49427612463436e-07
776.8	8.23148756866402e-07
777	7.97266938185265e-07
777.2	7.72330037663018e-07
777.4	7.48735354450438e-07
777.6	7.26756244212868e-07
777.8	7.06568444009807e-07
778	6.88273792158154e-07
778.2	6.71920394293799e-07
778.4	6.5751911934042e-07
778.6	6.45056363590964e-07
778.8	6.3450387694543e-07
779	6.25826157860097e-07
779.2	6.18985883288903e-07
779.4	6.13947811004655e-07
779.6	6.10681510806795e-07
779.8	6.09163201424123e-07
780	6.09376897244442e-07
780.2	6.11314958852059e-07
780.4	6.14978070521513e-07
780.6	6.20375042923389e-07
780.8	6.2752208691463e-07
781	6.36441523563905e-07
781.2	6.47159854407276e-07
781.4	6.59705016081926e-07
781.6	6.74102580323832e-07
781.8	6.90370591825874e-07
782	7.08512666820151e-07
782.2	7.28508907669323e-07
782.4	7.50304153461967e-07
782.6	7.73793179053745e-07
782.8	7.98802493957521e-07
783	8.25068774978153e-07
783.2	8.5221458524823e-07
783.4	8.79723032261392e-07
783.6	9.06914483234256e-07
783.8	9.32930338138099e-07
784	9.56730880147126e-07
784.2	9.77115751121688e-07
784.4	9.92775491344089e-07
784.6	1.00237936233461e-06
784.8	1.00469811489391e-06
785	9.98749566971453e-07
785.2	9.83943300865293e-07
785.4	9.60193040488091e-07
785.6	9.27966370146721e-07
785.8	8.88254170903529e-07
786	8.42462601225159e-07
786.2	7.92251165504617e-07
786.4	7.39352748634961e-07
786.6	6.8541113725032e-07
786.8	6.31860833491756e-07
787	5.79858744360657e-07
787.2	5.30263962527894e-07
787.4	4.83653857868041e-07
787.6	4.4036234159369e-07
787.8	4.00527771564888e-07
788	3.64141405307989e-07
788.2	3.31090925207025e-07
788.4	3.01196517137931e-07
788.6	2.74239086607813e-07
788.8	2.49981119773973e-07
789	2.28181374668559e-07
789.2	2.08604702111873e-07
789.4	1.91028189690093e-07
789.6	1.7524463771218e-07
789.8	1.61064169396893e-07
790	1.48314585636209e-07
790.2	1.36840918846953e-07
790.4	1.26504506374218e-07
790.6	1.1718176076786e-07
790.8	1.08762846588078e-07
791	1.01150345842312e-07
791.2	1e-07
791.4	1e-07
791.6	1e-07
791.8	1e-07
792	1e-07
792.2	1e-07
792.4	1e-07
792.6	1e-07
792.8	1e-07
793	1e-07
793.2	1e-07
793.4	1e-07
793.6	1e-07
793.8	1e-07
794	1e-07
794.2	1e-07
794.4	1e-07
794.6	1e-07
794.8	1e-07
795	1e-07
795.2	1e-07
795.4	1e-07
795.6	1e-07
795.8	1e-07
796	1e-07
